Bankrupt?,Cash/Current Liability,Net Income to Stockholder's Equity,Net Income to Total Assets,Non-industry income and expenditure/revenue,Retained Earnings to Total Assets,Realized Sales Gross Profit Growth Rate,ROA(A) before interest and % after tax,Long-term fund suitability ratio (A),Total expense/Assets,Working capitcal Turnover Rate,Interest Expense Ratio,Cash Flow to Equity,Net Worth Turnover Rate (times),Contingent liabilities/Net worth,Liability-Assets Flag,Borrowing dependency,Pre-tax net Interest Rate,Interest Coverage Ratio (Interest expense to EBIT),Total Asset Turnover,Inventory and accounts receivable/Net value
0.0,9.221726631595077e-13,0.8389921142747879,0.7812655787045171,0.303432922147089,0.926510962246208,0.0223178005685026,0.51035761011775,0.00522970987778378,0.0146387828568167,0.5940344446109039,0.6293561047108941,0.315427668440063,0.02,0.00546090474797699,0,0.373853400822666,0.797238668982117,0.563013042141729,0.0674662668665667,0.40093083948377795
0.0,2.919149459788912e-13,0.841162365159335,0.81302246603021,0.30348053683261794,0.9482910568088231,0.0220656626547055,0.563835586567815,0.00531413673496816,0.0207070852703722,0.5940286223063199,0.631233133792688,0.314672761431368,0.0243548387096774,0.00536584771375646,0,0.37074324006951703,0.797526970511208,0.5658638051928051,0.09595202398800601,0.40301276889913595
1.0,4.853275143348902e-14,0.8441069695894301,0.818787969322743,0.303423254190636,0.922503065603262,0.022900048722432006,0.5656890536415179,0.00513935979247678,0.0122818426941727,0.5939206329056851,0.6317440856974561,0.31732361161017997,0.0767741935483871,0.00536584771375646,0,0.38415350169879,0.7974421678061541,0.5666526517843721,0.167916041979011,0.42532451438393504
1.0,8.159239502377441e-14,0.8350776945156121,0.745735204528563,0.303124997734073,0.9065198394818119,0.0221256985014316,0.4651657217618839,0.0049348832836241,0.0254275843986763,0.593739160942433,0.6300228763989529,0.31339098327471504,0.0196774193548387,0.00537133177342303,0,0.3797136102245,0.796829457886603,0.564149699626356,0.0464767616191904,0.397280094530849
1.0,1.4603043390852955e-12,0.833344670017045,0.704625020104006,0.303672929166025,0.872770123798259,0.0212079038527574,0.38748364587876094,0.00516043869819014,0.0534770144219199,0.594193760224527,0.630540335063903,0.312848796868348,0.0104838709677419,0.00536584771375646,0,0.37503103450589703,0.792397444408922,0.565052035655687,0.0104947526236882,0.396121234206341
0.0,9.084010075175627e-14,0.8404520340220991,0.8024113548227539,0.30355957237661796,0.9349971069119241,0.0220082343138256,0.543065852594854,0.0055261215611593795,0.0142898176100354,0.594015032507167,0.631051629429734,0.31473163278827504,0.0224193548387097,0.0080243979721166,0,0.37217138652107107,0.797424736907562,0.565754048032586,0.10044977511244399,0.39726937674750107
1.0,2.5630093623980004e-13,0.8367183063896642,0.764491063946645,0.30238491566762393,0.9105784207413299,0.0308535578729838,0.477976450065416,0.00517768001948603,0.0366841983183279,0.5937446897912111,0.6295259653977341,0.31347403685730296,0.0206451612903226,0.00536584771375646,0,0.379579406955755,0.796658192390915,0.563721307634597,0.0389805097451274,0.39635836516291706
1.0,1.1823372222770985e-13,0.8400963409489369,0.7964512981139878,0.302941789959295,0.902946483036051,0.0221521686365372,0.542411687745312,0.00499503324808056,0.0188975258817276,0.5938026132381079,0.634850892453528,0.31515201776991497,0.0167741935483871,0.00536584771375646,0,0.382786865078744,0.7973972071550242,0.569769276865562,0.0299850074962519,0.39453366254791206
0.0,3.2297738234887254e-13,0.8406331275530191,0.8040931643806541,0.30378749444998904,0.9567256312593341,0.0220081236923654,0.546718273004797,0.008364182089376171,0.005328202449667071,0.5939573707682679,0.63135299516445,0.31330046748323,0.0161290322580645,0.00546943550745832,0,0.374328704066135,0.797513689826567,0.5661212651705569,0.0419790104947526,0.39917312301469804
0.0,2.5384521067449434e-12,0.8436434940104559,0.858108389933461,0.30367558785404997,0.953109129025016,0.0221945682619034,0.63655691234191,0.00578279477980622,0.0191249242064528,0.593973644820488,0.6307773181189301,0.306514041312095,0.0301612903225806,0.00549685580579117,0,0.370667191550562,0.797727702525945,0.565357092729777,0.136431784107946,0.39525577320098704
0.0,5.082805073232601e-13,0.841960019508908,0.8240294889488129,0.303656977037878,0.946382943365245,0.0221440616638153,0.5802987352812911,0.00547742873278986,0.035604120353464,0.5939476910313829,0.6306714976507171,0.31506740439550607,0.0253225806451613,0.00579847908745247,0,0.371073156438514,0.7975980775102259,0.565231201495175,0.101949025487256,0.39790574513379107
1.0,7.002672740666488e-13,0.827608107342335,0.7770936031684821,0.30155685519745695,0.912138875645821,0.0221928615308041,0.51569995638901,0.0049843547523102105,0.009498550137745441,0.593798031745317,0.625582868727826,0.32314316830458195,0.017741935483871003,0.00536584771375646,0,0.5142389668137679,0.795878782211021,0.5534943499846999,0.00749625187406297,0.39371509184470505
0.0,3.11925177131857e-13,0.8422280429925029,0.8292096397419392,0.303676071251872,0.952524619082657,0.0221027840561163,0.5912014827736589,0.00721023714019205,0.0172002327356612,0.5939952043412929,0.63061225188696,0.314682162450978,0.0282258064516129,0.00608182217022521,0,0.37018070470136405,0.797614955046958,0.5651583957576041,0.12743628185907,0.402981955272011
1.0,1.6550591741790468e-14,0.8314844853964292,0.7642890262529509,0.272988768976688,0.890684009122442,0.0219423671358434,0.516081552551243,0.0048744552333402896,0.0110041291592383,0.5728922449298001,0.627881124916097,0.31415469399240503,0.00903225806451613,0.00536584771375646,0,0.409986512571491,0.77671005069763,0.561557355908814,0.0,0.42267722189696705
1.0,2.8986227034515336e-14,0.838166292169019,0.7800511202320759,0.30353999476480203,0.8996596043876309,0.0219643808064118,0.5206607064980371,0.0054643030817388,0.0321335464654113,0.593928133290667,0.62425446226764,0.31118997269487797,0.0309677419354839,0.00603794969289266,0,0.383869438113281,0.797259281711404,0.547551735999101,0.0749625187406297,0.40355669640405
0.0,3.6971732160442796e-13,0.8416216742293741,0.821594051249115,0.303646825683603,0.940966225241449,0.0221738030335281,0.6004143044047099,0.00507420428312797,0.0124218183071988,0.594009835513967,0.63095197326064,0.310832299730596,0.0191935483870968,0.00536584771375646,0,0.37213895406445796,0.797616061770678,0.565793107849078,0.0689655172413793,0.39656736193820397
0.0,2.6810011045279173e-14,0.8435252940488531,0.8300669471485791,0.303524526034477,0.942675953881845,0.0222040026921471,0.591910161360663,0.00529233480610368,0.0202621674977991,0.5939579271176629,0.6308721798331529,0.31484141465777005,0.0485483870967742,0.00580396314711904,0,0.373903727048445,0.797557267073046,0.565465726963228,0.152923538230885,0.414148545797758
0.0,2.6499948272584354e-12,0.845258038252515,0.873395569750938,0.303544345345205,0.9580834483241059,0.0221100534663543,0.6574901875272571,0.00538087733353289,0.0391351430483123,0.5939745758085911,0.630632114628567,0.316127682029037,0.0387096774193548,0.00536584771375646,0,0.370064395201786,0.7977228606096691,0.5651846451420429,0.154422788605697,0.397292152037116
0.0,4.4276130436593997e-13,0.8425312734773309,0.8248381531965941,0.303498422552055,0.9392625472374009,0.0222351189285787,0.5896750981247271,0.00670236899369721,0.0202161805898897,0.5939419797855121,0.630735880330407,0.318269360011788,0.0551612903225806,0.00575338793019401,0,0.37106420955393105,0.7974988873968101,0.565295923217165,0.24287856071964004,0.406382172039179
0.0,1.3984080575851919e-12,0.8425769218239599,0.8379052752982059,0.30353661098004303,0.9463462142435061,0.0221186661371797,0.613170518970781,0.00531855829962307,0.0586896270482202,0.593978909716568,0.6306280050958211,0.315778384103622,0.0295161290322581,0.00536584771375646,0,0.36963718146295005,0.797651200248792,0.565178345124504,0.133433283358321,0.39805043520898997
0.0,6.461315729336705e-12,0.84379391387581,0.867360043721582,0.303569723730893,0.965043222180982,0.0221166117386342,0.670082860880942,0.00633398869820266,0.0479757120318233,0.594070156590176,0.630621155874577,0.323853984052647,0.0235483870967742,0.00536584771375646,0,0.36963718146295005,0.7979709050634409,0.565168945476567,0.112443778110945,0.39679109566559395
0.0,6.435356604478416e-13,0.8439851056532851,0.867239471419088,0.304997680898946,0.955197276124247,0.0220575240758521,0.679895333624073,0.007679785059677641,0.0106338522411017,0.5940440306742291,0.630614649114396,0.314786569152213,0.0188709677419355,0.00599895193526372,0,0.36963718146295005,0.798370432326404,0.56516108568959,0.0704647676161919,0.39608506168754204
1.0,4.634207712887876e-13,0.824988296772557,0.605229702828033,0.302873630866304,0.84751431385637,0.0220324130043997,0.29312036633231603,0.00691985991927002,0.15656296406269699,0.593983007117857,0.6305454719798361,0.306234367058438,0.032741935483871,0.00536584771375646,0,0.37404016703833504,0.796701354615999,0.565056573987192,0.131934032983508,0.409075015105376
1.0,3.690472866897576e-14,0.8401588227790641,0.797930737486005,0.30320693366500895,0.932301128894272,0.0221232964354399,0.538323157435674,0.0059298465653105,0.008616534475458959,0.5940185973709771,0.6331046834974859,0.312019021155085,0.012258064516129,0.006184800623964121,0,0.37220046389596606,0.797472741048922,0.567605459606396,0.0239880059970015,0.394359498568506
0.0,4.3426014073697406e-13,0.8435522551961991,0.8202752385975319,0.30352984341052597,0.9432688327949029,0.0221301233598373,0.589784125599651,0.00515682358243455,0.0738923765103365,0.59394063142493,0.6315673757893729,0.3174505012007,0.0819354838709677,0.00536584771375646,0,0.38454492789929395,0.797482701562403,0.56624277192471,0.22188905547226398,0.413589881340741
0.0,1.1224527611635026e-13,0.8407270294629,0.805994890614948,0.303588334547065,0.937317071010994,0.0220522458518967,0.550861317051897,0.00640198068299047,0.029800188399976002,0.5940120662165389,0.6309506034163921,0.31247436306615,0.0293548387096774,0.00536584771375646,0,0.372830100898491,0.7974418911252241,0.565567142950411,0.137931034482759,0.39758689107918704
0.0,5.688154345559978e-13,0.844486589638907,0.8514885537260699,0.30351920865842796,0.954184677430777,0.0225257215043741,0.63802878325338,0.00520701807427178,0.0235670057149215,0.593947249335269,0.6308913576526349,0.322180201685034,0.04725806451612901,0.00536584771375646,0,0.37250465797178606,0.797676793234819,0.565444182257684,0.172413793103448,0.40219553791884793
1.0,2.6824155228928294e-13,0.8341109299112209,0.7387023563253149,0.30316995373157696,0.912230929976105,0.0220134809316495,0.44957479284779794,0.00640540113866691,0.0512652406882984,0.593878919796745,0.6301379433158449,0.309703620694893,0.0387096774193548,0.00540118943160768,0,0.3810847202868371,0.7971351903142859,0.5644182152432671,0.136431784107946,0.39850326155544497
0.0,3.0269220337630983e-13,0.836753331241842,0.7491147448310509,0.30323859622239097,0.9065577708206609,0.0220047102301668,0.45420846053205394,0.00807608517223844,0.0564052316051786,0.593957686455136,0.630565677182504,0.31734498084497,0.0216129032258065,0.00536584771375646,0,0.372525906822671,0.797009438831588,0.5650932507726321,0.0839580209895053,0.40100720369013304
0.0,3.9296771880340004e-13,0.8417991996234999,0.8179931089462622,0.303672929166025,0.9448317034792851,0.0220832988760654,0.5768643698211949,0.00606427325425295,0.0215589915303829,0.5939260423119599,0.630747181545458,0.31755231595312605,0.0366129032258065,0.00678621916739787,0,0.37341053003581004,0.7975006858228549,0.565349050697854,0.145427286356822,0.399944803415758
1.0,1.446890443232114e-13,0.8371639984139009,0.7792174668579259,0.303377331397486,0.920091095949695,0.0220896042992936,0.5083406018316621,0.00557906910268739,0.0444566703453807,0.593925951590331,0.6295259653977341,0.313488859415276,0.10580645161290302,0.00557058594130837,0,0.3806284291731071,0.797335230626698,0.5634055177551109,0.23388305847076502,0.42369675103795
1.0,2.8169297480161457e-13,0.83684689014109,0.7706993504191071,0.303209350654122,0.923828735713359,0.0219523230672562,0.497056258177061,0.00503719105950728,0.0216391288387855,0.5939389226159211,0.629659182750921,0.31668602096126397,0.0282258064516129,0.00536584771375646,0,0.387715480123378,0.797104617071518,0.5639800542763871,0.0689655172413793,0.40090136557957107
1.0,4.247134621534311e-14,0.83819045667417,0.777992055042118,0.303408993954869,0.918588580423851,0.0220056584141108,0.516408634976014,0.00495846496178364,0.0240513120972136,0.5938920907495749,0.626293475431843,0.315027437323655,0.037258064516129,0.00536584771375646,0,0.380490870822644,0.797282246228597,0.556988471921353,0.11394302848575698,0.403961292725439
1.0,3.6328353336299685e-14,0.8404772452889109,0.799813909182659,0.303520900550808,0.9324643143328349,0.0223073863481835,0.549443959877889,0.00526394224313094,0.0160184928116696,0.5939882897370871,0.63420946288407,0.314196580139932,0.0182258064516129,0.00736082675246173,0,0.382349586094752,0.7974057842638549,0.569573877389153,0.0344827586206897,0.40749012289278297
1.0,1.38294619203314e-13,0.8310815161462609,0.7465859969461469,0.30346603489793894,0.915031112372524,0.0221008876882281,0.46729175752289603,0.004909772133414121,0.0688995098464597,0.5938684328652241,0.629853358173176,0.308228077995286,0.0638709677419355,0.00536584771375646,0,0.39178743096919394,0.797190526500292,0.56397612729787,0.148425787106447,0.40905759870743497
0.0,2.2486243586708913e-13,0.84183425637749,0.8147384069684058,0.30349310517600603,0.9389918537087929,0.0222288293084163,0.582261229829917,0.00513543878231111,0.0406333231161997,0.593934203953235,0.631237243325434,0.31455787257782697,0.0454838709677419,0.00536584771375646,0,0.37622432523714794,0.7975051127177359,0.5658954036689899,0.160419790104948,0.40359420864576795
0.0,1.2342505304600103e-14,0.842205182110053,0.8219422679486871,0.303661085919371,0.9424888912111821,0.0220683965850776,0.580625817706062,0.0053378852646241105,0.0158761883533808,0.5939526595174139,0.6307423870905879,0.314267876464769,0.0354838709677419,0.00555352442234571,0,0.3756002800374871,0.797529045618183,0.565300971021251,0.148425787106447,0.40482005511620095
0.0,4.62414462389882e-13,0.840584215136496,0.8045551353709179,0.30385057786584196,0.9342204154921501,0.0222869687872542,0.5487897950283471,0.00525370868468435,0.0270970641026317,0.5939677008734311,0.631386898809605,0.31339632833377196,0.0212903225806452,0.00659427707906795,0,0.37217585996336294,0.7974459029987091,0.566159350187209,0.0854572713643178,0.396977317151267
0.0,2.900931068213731e-13,0.8383698341963409,0.774682027709293,0.30351800016387204,0.896050882739576,0.0220034301818422,0.503870475359791,0.00712873018419488,0.0275492318786606,0.593855323918741,0.6298098656182789,0.315442656791661,0.0232258064516129,0.00536584771375646,0,0.37607222819923797,0.7972269100425909,0.5637111621519371,0.0704647676161919,0.395917596322729
0.0,1.5368541788948498e-12,0.840259640560707,0.799490624592491,0.303542653452826,0.932543929777152,0.0220719996840651,0.5375054513737461,0.00585367885719851,0.0226287441548039,0.593984560146313,0.6309396446624019,0.315410251424181,0.0290322580645161,0.00536584771375646,0,0.370529633200099,0.7973978988573491,0.5656286926388411,0.133433283358321,0.39988317616150604
0.0,1.7148984184472436e-12,0.8405240597864251,0.804606713301876,0.30360331987956607,0.9232155484713109,0.0220918799407594,0.545300915830789,0.005926481726799529,0.0336364801709337,0.594092496404297,0.6307379350967789,0.316042804957842,0.0191935483870968,0.00560470897923369,0,0.36965283851096997,0.797435527463833,0.5653953007748679,0.0749625187406297,0.39785349593996994
1.0,1.7959846224148914e-12,0.8329010464063159,0.727138221922601,0.3028286748688,0.9094871036538822,0.0220267397038009,0.431748800697776,0.00534127791171782,0.0506151146813552,0.594006020916084,0.630122532568047,0.322062420996953,0.0166129032258065,0.00536584771375646,0,0.38291771326576896,0.796180641105683,0.5644096378743709,0.0344827586206897,0.397022867730496
0.0,2.7537855057467046e-13,0.8432090175753559,0.8378168983617559,0.303505431820483,0.9482373145866271,0.0221059446692632,0.606301788050589,0.00549094370399922,0.018635150773341,0.5939844422890981,0.630681771482582,0.31364821285461303,0.037258064516129,0.00536584771375646,0,0.37265339992797797,0.797611773216262,0.565234487255468,0.163418290854573,0.40697165012332204
1.0,1.6651893383460415e-13,0.976180494508394,0.722761256303172,0.30346990208052,0.9071444992130441,0.0204572108211619,0.43223942433493195,0.00412885151304135,0.0360719484000381,0.593897458229185,0.630306434158436,0.5692306758001899,0.235483870967742,0.00536584771375646,1,0.0,0.79712647486499,0.564698392208818,0.15742128935532199,0.0
0.0,5.797826067314663e-13,0.842986978024869,0.850078512969466,0.30438714944896306,0.9532327466970849,0.0220860960187005,0.6297426951591801,0.007101088452955979,0.00562825633611909,0.593965435876603,0.630614306653334,0.314115201864279,0.0162903225806452,0.00620369016281564,0,0.36963718146295005,0.798066913346161,0.5651611783589889,0.0599700149925038,0.3959939605290829
1.0,2.2195164901668912e-13,0.827981411465229,0.7125248151045049,0.30338820784849496,0.9002287801769421,0.0220923382296657,0.43332969908416896,0.007406676968634229,0.0973715975260067,0.593891766251841,0.6300235613210781,0.313099434366365,0.0798387096774194,0.00550477722530955,0,0.383531693220275,0.7971938466714521,0.5642619081040561,0.226386806596702,0.406855094229411
0.0,1.4740795911327669e-13,0.840876717850582,0.8101885136988158,0.30359727740678305,0.9360847169335441,0.022117812771630004,0.5573484518098559,0.00568465829133334,0.008423996482459959,0.5939668699893139,0.63078827687292,0.30975263654728197,0.0183870967741936,0.0061494589061129,0,0.37109776037111697,0.7975359626414341,0.5653808928777789,0.0644677661169415,0.396994733549207
0.0,2.2976584482280934e-13,0.8428027622327541,0.8370189135837192,0.303714743077683,0.944987648046269,0.0221370134964977,0.609572612298299,0.00585337296278842,0.0393258920919808,0.5939859326118829,0.630623553102012,0.311617947367008,0.0287096774193548,0.00536584771375646,0,0.37119729446210203,0.797631002540899,0.565173426692764,0.131934032983508,0.402162044845885
0.0,3.4226220481598447e-13,0.8423074340619041,0.8232552049699899,0.30350301483137,0.943671047687687,0.0220838203772347,0.579753597906672,0.0076887394233184,0.0448527574228354,0.593972542471192,0.630890330269448,0.30546896284283503,0.0462903225806452,0.0056924539338988,0,0.372680240581726,0.7974944605019301,0.565514903440187,0.17391304347826098,0.407464668157332
1.0,9.995526101479099e-14,0.840129789145949,0.79637765557852,0.30322312749206703,0.9304351327063559,0.0221663755926327,0.5487897950283471,0.00489567318196732,0.0304869259668341,0.59356730148513,0.635778619470966,0.31704279475087105,0.0240322580645161,0.00536584771375646,0,0.40087522898432704,0.7973889067271229,0.570022655091634,0.0344827586206897,0.394518925595808
0.0,1.0999325772548393e-13,0.843239649989086,0.8285648970264029,0.30355860558097303,0.9423438551368379,0.0221785597563142,0.5987788922808549,0.00536305203199956,0.019882159105401,0.593937748029556,0.6308780016712099,0.312611502717203,0.0629032258064516,0.00617626986448279,0,0.377985743139417,0.7974954288851851,0.565488905866988,0.24737631184407802,0.410822013791108
0.0,5.864831572446622e-13,0.841757264177324,0.813196437923664,0.303451049565437,0.9370809129661329,0.0221532590480729,0.568959877889228,0.00542425872259996,0.0224666250708853,0.593975549402439,0.631449569183984,0.32125348118992103,0.0406451612903226,0.00536584771375646,0,0.38084986456653497,0.797489618585654,0.5661283553041899,0.136431784107946,0.40281716935303397
0.0,5.427306046524383e-13,0.842064501088677,0.8210911785944359,0.303572624117829,0.941579166908014,0.0221256826983659,0.577954644570432,0.00853932054344311,0.012708887029106,0.593944328426472,0.630863275845536,0.31984207350527505,0.0524193548387097,0.00582407136589646,0,0.373211461853839,0.7974839466265892,0.56542003371386,0.23088455772113897,0.404833452345386
1.0,1.2366624982814921e-14,0.843781822148249,0.813855956361465,0.30351050749762104,0.937311609607357,0.022184406890636003,0.5678150894025289,0.00649388804893065,0.00517574133214385,0.5940202616233851,0.6330933822824351,0.313729955721833,0.0335483870967742,0.005529150823827629,0,0.40456693723536796,0.7976232554748578,0.5653241869403671,0.0569715142428786,0.448373107473912
0.0,8.023232768964249e-13,0.838680139194614,0.773151189144894,0.303740363162282,0.9238248867736121,0.0217782048889913,0.49498473615351096,0.00518674561745774,0.0185404389829521,0.594004223323771,0.6302393117902501,0.312507794655632,0.0166129032258065,0.00608182217022521,0,0.37157082689344006,0.7970805458306051,0.564874342615172,0.0569715142428786,0.39665042475915097
0.0,2.0335068185057926e-12,0.843742190498029,0.86239550834751,0.30366060252154803,0.953459385829057,0.0221140832481166,0.656454426515482,0.00541460914439081,0.0262314586845663,0.5939516478571629,0.630617388802893,0.319360238390695,0.0340322580645161,0.00536584771375646,0,0.36963718146295005,0.7976316942432241,0.565165724339461,0.19190404797601202,0.396430710200516
0.0,2.2837332103639584e-13,0.843410747535664,0.8295745278177041,0.303620722201181,0.9433402694940899,0.022102863071445,0.591419537723506,0.00592105905316614,0.0595239322365792,0.5939260216233829,0.630834166655251,0.30108190243465605,0.0983870967741935,0.00753753534171785,0,0.37351341920851394,0.797453235043355,0.5654571111529829,0.32383808095952,0.40884726220923
0.0,9.973241677457358e-14,0.8422015702957091,0.8148620351239709,0.303778793289181,0.9377603529955431,0.0221222692361672,0.5722852158744,0.00531616676150784,0.0256106946209657,0.593896474943134,0.6313077903042421,0.31499119293628997,0.0330645161290323,0.00568696987423223,0,0.3772733474545,0.797566397543737,0.565866678342235,0.09595202398800601,0.40347229386018396
0.0,3.925568107459119e-12,0.841875344602691,0.8275561708188629,0.303561022570086,0.9723313267473019,0.0221871092148767,0.587112952464021,0.0122028232329919,0.0122343537110523,0.5940260607430721,0.6306362241613129,0.318549039959172,0.0270967741935484,0.00536584771375646,0,0.36963718146295005,0.797563215713042,0.5651882447719929,0.136431784107946,0.39857962576179995
0.0,3.356954522673057e-13,0.835003232922994,0.762672758657323,0.303416003223297,0.912191757505552,0.0220347992673256,0.477049716528565,0.00660075643238242,0.0337483978314732,0.593934155670376,0.630166025122944,0.320062671862103,0.0830645161290322,0.0058338208053037,0,0.38383588729609497,0.797290684996963,0.5644835826529361,0.251874062968516,0.41303791549831703
1.0,4.242444675154021e-13,0.841902316937723,0.8097427730040659,0.303506882013951,0.936047210474212,0.0221268995344275,0.571140427387702,0.00535863046734465,0.0128616806730025,0.593993938467785,0.631635868001808,0.32321896407344,0.0412903225806452,0.00569854733352832,0,0.38956524851090296,0.797482148200543,0.566595339195215,0.10944527736131901,0.403532581391517
1.0,2.4399366201635232e-14,0.8314645902063741,0.745100943324994,0.30301550812724704,0.91453952072808,0.0220754763585267,0.45638901003052795,0.0118741257850606,0.0369192000645913,0.5939435677101801,0.6299786989219329,0.31146132262244397,0.0416129032258065,0.0112222140976894,0,0.39373449672655897,0.797066435103174,0.5642054624179511,0.10494752623688199,0.419673563113677
1.0,0.366839378238342,0.8401399846856809,0.796792823968808,0.30343775612531504,0.9353597654899191,0.0220360003003215,0.535379415612734,0.00520496023914936,0.00639268746171575,0.594051969771196,0.6487233051602029,0.313608940996538,0.0175806451612903,0.00591120698059862,0,0.38465452723543503,0.7973985905596741,0.5689692738377801,0.0284857571214393,0.415442718137035
1.0,8.068672708308382e-14,0.83556203861333,0.7375033225435179,0.303058047135638,0.872127949424243,0.0219901398035594,0.44592237243785404,0.00522117264288404,0.0380800927708763,0.5939285736128129,0.6303102012301199,0.311692887580933,0.0198387096774194,0.00536584771375646,0,0.375070177125948,0.796854635851236,0.564657498328321,0.0599700149925038,0.397793208408637
1.0,9.900622477307244e-14,0.840533313105409,0.80078043130455,0.303401259589706,0.9334672593437959,0.0220439018331888,0.5443196685564761,0.00539770152608775,0.0389266805433337,0.5939359284753439,0.631946822646265,0.31315855118083,0.0316129032258064,0.00536584771375646,0,0.37930429025483003,0.7974558635121909,0.566098371762717,0.10794602698650699,0.404533354411641
