Bankrupt?,Debt ratio %,Net worth/Assets,Current Liability to Assets,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,ROA(C) before interest and depreciation before interest,Cash/Total Assets,Working Capital to Total Assets,Net Income to Total Assets,Total Asset Turnover,Fixed Assets Turnover Frequency,Tax rate (A),Persistent EPS in the Last Four Seasons,Current Liability to Current Assets,CFO to Assets,Cash/Current Liability,Per Share Net profit before tax (Yuan ¥),Net profit before tax/Paid-in capital,Retained Earnings to Total Assets,Net Value Per Share (A)
0,0.19451582670738,0.80548417329262,0.147142954808218,0.561382468382032,0.552599175544729,0.5099692877687321,0.017860838627217,0.745811316274545,0.803444645412305,0.184407796101949,0.00018685494382626,0.306913655228262,0.22189656802495997,0.0501706511809911,0.6084120928031179,0.000643437731795568,0.17827822550274902,0.177309403514064,0.9338835620622429,0.17289621170620698
0,0.14674849593373002,0.85325150406627,0.0446516334281012,0.5036524204099431,0.495529739279405,0.444986106371569,0.0149537656982419,0.752991982324317,0.772908884661082,0.0419790104947526,6200000000.0,0.0,0.20355488323721302,0.0455039195364612,0.5873884707290029,0.00176214842516455,0.16065376214506302,0.159678757258125,0.9237427460159521,0.161307993763432
0,0.092057925446685,0.9079420745533149,0.0660732030729706,0.563617531617968,0.568606456448418,0.519280456296007,0.026006422332886,0.746912099549146,0.8129736441327758,0.10944527736131901,953000000.0,0.23109626480413,0.224260187198639,0.0514813759696364,0.62394282887723,0.00207815495390009,0.17963395345334002,0.17869693084985996,0.942045500965593,0.179217057856812
0,0.0360975904707198,0.9639024095292801,0.0383733508227971,0.5930549498473621,0.592483537662616,0.547408960171598,0.10629600428011,0.839002274859763,0.830176405307051,0.148425787106447,0.000160377522636304,0.21378682052839398,0.228420156944313,0.0133933066151283,0.6881848188345521,0.0145500592102375,0.185960683889433,0.184986049317548,0.943096297038018,0.182630314778138
0,0.0895788614445083,0.910421138555492,0.049464084101821994,0.5639446140427391,0.550564805396434,0.500853117535222,0.00799122892103666,0.8194444664476881,0.8121002854895178,0.103448275862069,0.000133900101446348,0.19637615143233103,0.22057294128770003,0.018802183379403,0.6221495825876421,0.000850942995496602,0.17842886194170396,0.17749038534047198,0.93768584755713,0.17795288862669098
1,0.21960879160746102,0.7803912083925391,0.198285095189837,0.470235499345835,0.463782857754698,0.41612635889436,0.0082664170023762,0.7037302562100061,0.7504308392468729,0.214392803598201,0.000384300856128502,0.0,0.17783870662758802,0.0658158530780964,0.5437399153430039,0.00022117400767553502,0.13963997891089902,0.13862453811929698,0.908947697741883,0.156209177868611
1,0.228890165371708,0.7711098346282921,0.141036557645787,0.536033580462276,0.514427967235933,0.46219470579632393,0.0110609135539858,0.673325140693406,0.787081562191271,0.0644677661169415,4840000000.0,0.0,0.202514890800794,0.124882710179452,0.533221122473752,0.000415664176521318,0.16554944641108701,0.164565266571148,0.8684607172966992,0.14550587838692003
0,0.20824137618284602,0.791758623817154,0.14446475567676098,0.5444832097688621,0.529685743348145,0.476088334227076,0.0230705196812938,0.697045111263781,0.79602266635259,0.103448275862069,0.000146004065418899,0.0,0.211023919826038,0.0826660718934626,0.588965229006745,0.000846473841129945,0.169993221360247,0.16899178040871699,0.9083301788918678,0.158695377354515
0,0.116848565468452,0.883151434531548,0.0880275110524175,0.5707043174880071,0.55982654317683,0.505874323599668,0.00643003610474995,0.7854272011098791,0.8141021444053,0.220389805097451,0.0005000450116160231,0.0770320882680433,0.225394724402004,0.0334418320781055,0.589658099390266,0.000386363506549937,0.17925736235595396,0.17820677173667104,0.9374735398116508,0.17702583119126897
0,0.0623393899083955,0.937660610091604,0.0629852318661099,0.544755778456171,0.540500026768028,0.486374494223176,0.109941900294968,0.79989075144347,0.80292347799953,0.137931034482759,0.00022846231998190498,0.0399838040287478,0.21820932211402103,0.0256903594101168,0.590130013236174,0.009212857044915541,0.17308126835881602,0.17209109418595903,0.937101764402904,0.185875015802115
0,0.124104362547994,0.875895637452006,0.10797314107718901,0.550915830789359,0.548583971304674,0.494369424267538,0.00964027820672155,0.826180808370658,0.8030657442962621,0.389805097451274,0.0008102090884126481,0.09383540844215,0.21868204594875698,0.0270097755019044,0.587252751703306,0.000472724686056154,0.17360849589515698,0.17265666239348498,0.9347303365470859,0.174033964013316
0,0.122622970644254,0.8773770293557459,0.0268249264151524,0.5645442651548189,0.52502810642968,0.475162092331692,0.0018181743170278802,0.753131106606647,0.811257383194871,0.0719640179910045,0.000170211993364002,0.0,0.21357662853361103,0.0435699727474226,0.5780650515795172,0.00035414488923644,0.17767567974693105,0.176698589849936,0.9382337887016401,0.18018625426657103
0,0.13928107143936902,0.8607189285606309,0.0668864003846082,0.5163541212385521,0.517104770062637,0.462925949397943,0.0346499478819115,0.7520310739326791,0.7843848788438471,0.0644677661169415,0.000105153187011539,0.0,0.209794837855725,0.047146167625873,0.580427757775411,0.00273542844656118,0.164419673118927,0.163471834703265,0.927407108748788,0.166111836837891
0,0.14720198325120198,0.8527980167487981,0.0667898989263249,0.5413214129960751,0.529310990952406,0.47891580948666707,0.042104212625443005,0.7846585937864821,0.797743521000021,0.103448275862069,0.000167186002370864,0.5448932078145561,0.21499480003781798,0.0307111162442824,0.5780926251978671,0.00332867121923867,0.17172554040822502,0.170778975944499,0.9305394981512529,0.16750242299102402
0,0.0953834991081416,0.9046165008918579,0.0369109392508691,0.539467945922372,0.530863536591895,0.481060790718081,0.0551630215497877,0.821157203852451,0.7981738975446129,0.146926536731634,0.00018685494382626,0.0,0.21537297910560602,0.0153036136264216,0.5858085683053988,0.00784619167605141,0.170671085335543,0.16966292134831498,0.932102119442917,0.172179849142472
0,0.0800858602654412,0.919914139734559,0.0318425331061389,0.548026602703881,0.5441404786123449,0.48622824550285204,0.0254344315057528,0.8009665502822549,0.801371569744629,0.08845577211394301,8090000000.0,0.0,0.212253001796351,0.0173900130803097,0.595318141088246,0.00418502258892861,0.171273631091361,0.170311439559611,0.9343633181559939,0.177110109139944
0,0.118874142153158,0.8811258578468422,0.0620319590749032,0.5716310510248579,0.5492264039830829,0.507824306537318,0.0042335068496626395,0.773200225769305,0.815731085142529,0.122938530734633,0.00023148831097504199,0.302560987954246,0.22161293372411803,0.0342822550940703,0.609337964545475,0.000360167388132935,0.183927091963546,0.18212804464218402,0.932853037736966,0.17487674350006302
0,0.0690207697191402,0.9309792302808599,0.0497893575217391,0.5626907980811159,0.541517211842176,0.489153219909326,0.054515238146904996,0.7465859217824871,0.811426300758598,0.0194902548725637,6660000000.0,0.0,0.220667486054647,0.0529894926808951,0.566729368069984,0.00576747094393156,0.17662122467424898,0.17568056707638902,0.9421002882620371,0.185074375289705
0,0.0866463101248602,0.9133536898751401,0.0611603796876062,0.566888355865678,0.559077038385353,0.511188027104763,0.0496652613597867,0.801107924987208,0.8135677602678371,0.10794602698650699,0.00028368665560667003,0.23575260653912303,0.22548926916895104,0.0250410417826297,0.594951548231245,0.0042850393958995606,0.18121563606236302,0.180265440012065,0.9454298659764271,0.18697062913488702
0,0.137981074462618,0.862018925537382,0.10497492647833301,0.5758831225468821,0.576422720702393,0.523034173450982,0.0185521711493699,0.7515693146855709,0.8162565919307271,0.23088455772113897,0.0002140888627645,0.122178358133414,0.22832561217736602,0.0478205708628628,0.6183807037022601,0.000935597338160925,0.183023273329818,0.182022471910112,0.9384963808901701,0.178964224010788
0,0.0911509508117423,0.9088490491882579,0.0702180366525852,0.553423462712604,0.5529203918839339,0.508848047579584,0.084808266089528,0.795926540409327,0.807572628836292,0.12743628185907,0.000146760563167184,0.390120457536188,0.22284201569443102,0.0279892214352708,0.607861235480624,0.00637964171463476,0.17752504330797603,0.17652514893296103,0.9351800584199691,0.174413214782352
0,0.0942346645705475,0.9057653354294529,0.0109471347671599,0.549007849978195,0.53894748112854,0.488958221615561,0.008047887185138129,0.775479414244298,0.8066665376503008,0.0524737631184408,8930000000.0,0.21662111549752,0.22057294128770003,0.0137880446389998,0.5917177590329301,0.00374609335784217,0.17692249755215803,0.17592941708770105,0.940555139941672,0.187097046057899
0,0.0996765123802038,0.900323487619796,0.0676770771328813,0.563508504143044,0.545853632421436,0.5021206064446939,0.13360493953661998,0.8553045126118008,0.813580403299354,0.19190404797601202,0.000368414403414528,0.29588014981273403,0.22284201569443102,0.0175679084788069,0.610519140070258,0.0104250347043708,0.182646682232432,0.18165296734786202,0.9376698991472711,0.185200792212718
0,0.141941530368534,0.8580584696314659,0.083577916623914,0.5633449629306589,0.572353980405803,0.523082923024424,0.0513904535216174,0.764547579743336,0.8099000257936421,0.131934032983508,0.000108179178004677,0.28100010122482,0.225772903469793,0.0406862953931031,0.641302798285366,0.00325137589923628,0.181064999623409,0.18012216273282602,0.937543556605271,0.17875352913910103
0,0.20110650905462998,0.7988934909453701,0.154735300008426,0.550534234627126,0.5398040580330851,0.493345683225272,0.0998626798716401,0.736628546483472,0.799841684452634,0.0719640179910045,8620000000.0,0.250126531025407,0.219532948851281,0.0537930903249886,0.5485822091674489,0.0034215819092878303,0.175340814943135,0.17436844883493,0.939119704270878,0.185411487084404
0,0.18466003567433603,0.815339964325664,0.148863536116538,0.559747056258177,0.5491728679265491,0.5056305757324621,0.008639336634286291,0.741778104049764,0.8026379508123779,0.160419790104948,0.000153569042901744,0.24425549144650302,0.21849295641486202,0.0517833863733011,0.596663579926555,0.00030764684268562404,0.176093997137908,0.17515270341603198,0.9329661882312299,0.17251696093717098
0,0.15421592042809198,0.8457840795719079,0.0618289177429289,0.5272023549934579,0.5225119117725789,0.46955589138595,0.0141886825126497,0.732740420864456,0.788125640198415,0.0464767616191904,6430000000.0,0.0,0.212442091330245,0.0711731712247925,0.581453526149078,0.00121104173084583,0.166754537922724,0.16579443480883801,0.921157400283521,0.159538156841262
0,0.0916044381292137,0.908395561870786,0.074449813238745,0.5615460095944179,0.5681781679961451,0.52371666747916,0.033585920598102996,0.7399148371501991,0.8113288975240709,0.10494752623688199,8850000000.0,0.35398319667982603,0.22388200813085002,0.0575078520985313,0.631368408271697,0.00238378628454734,0.180387135648113,0.17941331724606,0.9417524142612141,0.17942775272849898
0,0.0518487166308915,0.9481512833691078,0.0548984950163309,0.5648713475795899,0.5681781679961451,0.521912933261834,0.114842024278821,0.820765492112848,0.8128264292119258,0.136431784107946,0.00015129954965689,0.285453993319162,0.22161293372411803,0.019789517257016002,0.602917974320911,0.011028813959626998,0.17850418016118103,0.17755071261594102,0.9374104542693991,0.178669251190426
0,0.0939021072044018,0.906097892795598,0.06661781401401501,0.559692542520715,0.550671877509503,0.5031930970604009,0.00884665005883448,0.797277117284822,0.809661362707912,0.09595202398800601,0.000167942500119148,0.273205790059723,0.22189656802495997,0.0270168068643629,0.5999441440979979,0.000701191531456946,0.17835354372222603,0.177354648970666,0.936300904686825,0.179385613754161
1,0.21035765033104603,0.7896423496689542,0.0897984427763058,0.516572176188399,0.5055945179078111,0.45302978598937294,0.005559437919781279,0.7151235092775251,0.777094466430958,0.0419790104947526,552000000.0,0.0,0.20015127162711496,0.0864583230327093,0.5717003751562391,0.000327498553908685,0.158017624463358,0.15701681622803698,0.9208824884976329,0.156799123509334
1,0.23529945279197,0.76470054720803,0.20189413777934398,0.5388137810728301,0.517051234006103,0.472090869204894,0.0203268528471915,0.662359962531727,0.7919822449709009,0.137931034482759,0.000278391171368678,0.0,0.20601304717783897,0.094806220340148,0.5644452746146751,0.000534160766089453,0.16795962943435996,0.167310157605007,0.912825940285011,0.148202772744511
1,0.32137134564803305,0.678628654351967,0.252297962603889,0.0571849105974705,0.0548209218908935,0.066933164334812,0.21091521209314398,0.692375034126226,0.525650952071236,0.292353823088456,0.000699003919414834,0.0,0.0842393873499102,0.06528574912897,0.49181287080935204,0.00443735957777984,0.0674851246516532,0.0724530578387754,0.841966378156722,0.12001179891281402
1,0.221452973365178,0.778547026634822,0.198480137642744,0.46729175752289603,0.45345039884362104,0.406668941646761,0.0499277199767246,0.6762797362236661,0.7465859969461469,0.148425787106447,0.00022846231998190498,0.0,0.17500236361917404,0.0833577878116932,0.531929132679189,0.00133454307531198,0.14137229795887601,0.14035140637960902,0.915031112372524,0.151531751717163
0,0.202859993348853,0.797140006651147,0.112883313219938,0.5443196685564761,0.536431286471438,0.48223078048067103,0.0302946099444129,0.7238550403679459,0.797585081424739,0.11844077961019502,0.000146004065418899,0.0,0.21565661340644798,0.0657727093260039,0.576973747699734,0.00142119382849009,0.17089703999397501,0.169836362265289,0.9035444939041171,0.156082760945599
0,0.14154850802672597,0.8584514919732751,0.114493576486944,0.5501526384648929,0.540339418598426,0.48851947545459,0.0160284161240692,0.76716290958081,0.8047055307493279,0.23088455772113897,0.0004917235363848941,0.170968721530519,0.22095112035548803,0.0415688514618489,0.5806172436577409,0.000741400590496564,0.176545906454771,0.17460975793680703,0.936347816602325,0.18338881631621104
0,0.0416301357438704,0.95836986425613,0.0384017725889593,0.533416921064108,0.5278119813694521,0.476478330814605,0.0991523407279837,0.8206790318025451,0.797389746747958,0.134932533733133,0.000232244808723327,0.495191821034518,0.21508934480476502,0.0157941813421729,0.5855980837981271,0.0135622955112566,0.170972358213452,0.16998718045396302,0.942043663814981,0.18128186759934303
0,0.122411343229434,0.877588656770566,0.0760370747416973,0.518916266899259,0.547459714117458,0.48812947886706004,0.033919962536028,0.846880272344458,0.7860426874626659,0.401799100449775,0.000888884854234231,0.0,0.218871135482651,0.0198779136148233,0.6072368351074471,0.00235755299297007,0.164645627777359,0.16369052107684198,0.928823726296912,0.168176646580422
0,0.11621368322399199,0.8837863167760078,0.0273096420961078,0.547863061491496,0.5161411210450241,0.469165894798421,0.00217960974594508,0.75550398333673,0.802978468940389,0.0749625187406297,0.00018534194832969098,0.10912035631136802,0.21055119599130198,0.0401504210696358,0.580820895187952,0.000417139813017745,0.173683814114634,0.172664203302918,0.934188185936739,0.17609877375584698
0,0.152099646279892,0.847900353720108,0.0747330743748319,0.552932839075447,0.54012527437229,0.48227953005411206,0.0414608983776166,0.7561466133368291,0.8028366235441742,0.0854572713643178,0.000174750979853708,0.0,0.21698024014370798,0.0445826325410089,0.5703938956786689,0.00293163588716107,0.172177449725089,0.171140939597315,0.9316386476757459,0.16564830812018
0,0.158388003748828,0.841611996251172,0.0893366660806512,0.526766245093764,0.515070399914342,0.46419343830741494,0.0388551289895273,0.7562447034053279,0.790519359097307,0.09595202398800601,0.000135413096942917,0.0,0.210645740758249,0.0451088074428213,0.560916714442663,0.00230066857500782,0.16743240189801903,0.16670688485031301,0.9295742059269839,0.17104209683536303
0,0.10055325452731499,0.8994467454726851,0.0449795540703192,0.5405582206716091,0.528775630387066,0.47589333593331107,0.0919541308841451,0.834827305043708,0.800033865258417,0.148425787106447,0.000208036880778224,0.0978844012551878,0.215751158173395,0.0155019669696945,0.577327506468269,0.0107576862394538,0.171800858627702,0.170786516853933,0.9337182164925321,0.174160380936328
0,0.0857998004655803,0.9142001995344201,0.0650320019889744,0.514500654164849,0.527972589539055,0.47350460683469,0.0677736233770443,0.790630965227667,0.784318911816898,0.0914542728635682,9380000000.0,0.0,0.208849390186253,0.0285515612678888,0.5670987532769549,0.00550181951232443,0.165248173533178,0.164278712012669,0.9275216954779041,0.17276979478319499
0,0.113311364392176,0.8866886356078241,0.0456334408635238,0.553968600087222,0.551474918357514,0.503534344074489,0.00426231849225927,0.80059952533125,0.808047122738062,0.12143928035982002,0.000229218817730189,0.29486790160947496,0.22255838139359002,0.0216391935093095,0.597800154911861,0.000491576297415356,0.17790163440536302,0.17684186712917604,0.9328559840065551,0.17622519067885897
0,0.0654231036672008,0.9345768963327991,0.0315561815854196,0.54590056694287,0.53027463997002,0.478330814605372,0.00393007777637209,0.758027887755199,0.8034443568039592,0.0209895052473763,8550000000.0,0.0,0.21811477734707396,0.0381892665239228,0.5655075747181171,0.000652441895123838,0.173156586578293,0.172151421461428,0.941790764965795,0.186085710673802
0,0.140006651147323,0.8599933488526771,0.0576091557112542,0.549062363715656,0.545532416082231,0.496368156778628,0.0359778813142956,0.8034081865542599,0.802988533075358,0.145427286356822,0.00033815449348315,0.341937443061039,0.220100217452964,0.023778580418216,0.597778021446024,0.00329388819795887,0.17692249755215803,0.175944498906568,0.9406928634652371,0.18684421221187497
0,0.10279045862684,0.89720954137316,0.0766958313724689,0.588148713475796,0.589217838214037,0.544825232779213,0.0271026026730716,0.7814327048160501,0.827984672530329,0.298350824587706,0.00029806011282407403,0.23615750582042702,0.234943745863666,0.0332785075297575,0.637827388010934,0.00186764373593438,0.19108232281388898,0.18999321318151,0.942619685285963,0.18351523323922303
0,0.0820812044623152,0.917918795537685,0.0607438513194918,0.569723070213694,0.5630922426254079,0.520060449471067,0.0826483567858714,0.7992052958291329,0.818485753462117,0.143928035982009,0.000152812545153459,0.285858892600466,0.225772903469793,0.0254236518530115,0.625705912139256,0.00717928318395386,0.182420727574,0.18096674458939702,0.9398878373426591,0.17614091273018398
0,0.0984974453547782,0.901502554645222,0.0156023961020928,0.5463911905800259,0.53776968788479,0.48881197289523703,0.0049409396300308705,0.775306441211299,0.80504786637318,0.0464767616191904,8780000000.0,0.281101326045146,0.21981658315212302,0.0175161923351022,0.6008407186614549,0.00163406444423243,0.17647058823529396,0.175529748887716,0.940056132787126,0.18705490708356198
0,0.0941741995948846,0.9058258004051151,0.0634562237405173,0.5806803314435239,0.57428127844103,0.5323940915516989,0.24089547828191699,0.889190131260567,0.8240622317417858,0.20089955022488798,0.000503071002609161,0.265816378175929,0.236078283067032,0.0138816323956799,0.606389821166215,0.020037730205808,0.19078104993598002,0.189088304049468,0.942446954107828,0.191268804517298
0,0.129032258064516,0.870967741935484,0.0997590214984133,0.566397732228522,0.576369184645859,0.525032905962073,0.0491026484132633,0.756482570152518,0.81438278607138,0.131934032983508,0.00011347466224266799,0.18797449134527802,0.227569254041789,0.0453152995547844,0.631248136196737,0.00260513156469261,0.18227009113504603,0.181275921876178,0.93841602617458,0.17980700349753498
0,0.19666233334341102,0.803337666656589,0.111648054969279,0.5472634103794161,0.5358959259060979,0.489543216496856,0.131184266617944,0.7764955972968208,0.798860819040515,0.0824587706146927,0.000102883693766686,0.362992205688835,0.21858750118181,0.0383314202913406,0.5537922953053629,0.00622197170677436,0.174738269187316,0.173772716989669,0.9394905444569309,0.188951160928743
0,0.18206004172083298,0.817939958279167,0.15650513511429098,0.5648168338421279,0.5588628941592161,0.5125530151611171,0.0218445779043001,0.7319552774312109,0.8094260075671129,0.172413793103448,0.000155838536146597,0.130175118939164,0.226907440673159,0.0558031560267815,0.5778603159436011,0.0007400197426440441,0.181290954281841,0.18029560364979996,0.9358601469552741,0.17567738401247304
0,0.15666475194243698,0.843335248057563,0.0650671976753796,0.5469908416921061,0.536110070132234,0.48193828304002295,0.007775608857090591,0.727951678484072,0.7996867017710981,0.0419790104947526,6200000000.0,0.0,0.21688569537676103,0.0788610804696488,0.568086884755252,0.000630880004777876,0.171800858627702,0.17044717592941697,0.9326088364588341,0.16682819940162696
