Bankrupt?,Liability to Equity,Net worth/Assets,Persistent EPS in the Last Four Seasons,Debt ratio %,Borrowing dependency,Equity to Liability,Continuous interest rate (after tax),Per Share Net profit before tax (Yuan ¥),Net profit before tax/Paid-in capital,Retained Earnings to Total Assets,Current Liabilities/Equity,Non-industry income and expenditure/revenue,Net Income to Total Assets,Current Liability to Equity,Interest Expense Ratio,After-tax net Interest Rate,Degree of Financial Leverage (DFL),Net Value Per Share (B),Total income/Total expense,Net Value Per Share (A)
1.0,0.34365663267154806,0.728542491761647,0.17897324383095398,0.27145750823835296,0.43184039652592493,0.0116350872688241,0.7808499726736149,0.143255253445809,0.142251715556896,0.816213466178897,0.387255088380785,0.303509782400887,0.6536098475519921,0.387255088380785,0.6305290338488511,0.808645442415796,0.0267644532084026,0.128439593780287,0.00189519012383085,0.128439593780287
0.0,0.27763283909543,0.911116485775615,0.21962749361822798,0.0888835142243855,0.36963718146295005,0.0430291133757381,0.781593693850735,0.175717406040521,0.17477565794434802,0.943596343434925,0.32974736639719604,0.303539511366979,0.8058948485840279,0.32974736639719604,0.630612594348023,0.809336399741272,0.026791227596724,0.181534701445367,0.00226408972745421,0.181534701445367
1.0,0.29870279599485305,0.7673610061371949,0.19126406353408298,0.23263899386280498,0.40314102750496,0.0142615094399354,0.780608708906212,0.150937711832492,0.15115752959807002,0.8837648475761379,0.342281045889192,0.303334792389095,0.7459550824462341,0.342281045889192,0.630208490294653,0.808441553368935,0.0266771277274669,0.13926931018498998,0.0016032099202351198,0.13926931018498998
0.0,0.278355123403355,0.8964537291773741,0.208849390186253,0.103546270822626,0.373853400822666,0.0365810711751967,0.781446746111078,0.164118400241018,0.163517080159867,0.926510962246208,0.328667543947906,0.303432922147089,0.7812655787045171,0.328667543947906,0.6293561047108941,0.8091700075306151,0.0264755864234509,0.16931439888753103,0.00205873499389177,0.16931439888753103
0.0,0.277537510598001,0.9132327599238141,0.226623806372317,0.0867672400761859,0.37074324006951703,0.0441237494783044,0.7816880098784811,0.181667545379227,0.180687730940351,0.9482910568088231,0.32830334585021304,0.30348053683261794,0.81302246603021,0.32830334585021304,0.631233133792688,0.8094142577553349,0.0269631788706756,0.19211158400404502,0.00237078688230213,0.19211158400404502
1.0,0.293720367248098,0.7800284185385621,0.22586744823674001,0.21997158146143803,0.38415350169879,0.015316106736059999,0.7816251325266509,0.17948331701438602,0.178395294472513,0.922503065603262,0.346287161388404,0.303423254190636,0.818787969322743,0.346287161388404,0.6317440856974561,0.8094119142030729,0.0272366433038342,0.15962243478993698,0.00254751650317318,0.15962243478993698
1.0,0.282309665085836,0.842488738398283,0.195424033279758,0.157511261601717,0.3797136102245,0.0229215701508017,0.781017973098037,0.154477668147925,0.153525375160244,0.9065198394818119,0.33522324854193,0.303124997734073,0.745735204528563,0.33522324854193,0.6300228763989529,0.8087386637169158,0.0266148953604242,0.15342800556234498,0.00189271743318082,0.15342800556234498
1.0,0.278632808847694,0.8913444387338629,0.19220951120355498,0.10865556126613699,0.37503103450589703,0.0347294199708459,0.776653611195088,0.15169089402726502,0.150697534122615,0.872770123798259,0.32735001988747,0.303672929166025,0.704625020104006,0.32735001988747,0.630540335063903,0.804617527062821,0.0267693117164998,0.14769710505246303,0.0019382629657303699,0.14769710505246303
0.0,0.27724798949827695,0.9198839072467271,0.21745296397844396,0.0801160927532727,0.37217138652107107,0.047946729079790994,0.7815938342019669,0.173683814114634,0.17206847145765805,0.9349971069119241,0.32861865583164196,0.30355957237661796,0.8024113548227539,0.32861865583164196,0.631051629429734,0.8093465551344109,0.0269328251533408,0.196072647591758,0.00230722574994045,0.196072647591758
1.0,0.283286110788371,0.833479457024519,0.199205823957644,0.166520542975481,0.379579406955755,0.0214815612925753,0.7809271658510859,0.15590871431799402,0.154950607043209,0.9105784207413299,0.332391134016373,0.30238491566762393,0.764491063946645,0.332391134016373,0.6295259653977341,0.8087183529306379,0.0265566492830531,0.15528212043318898,0.00208349590282213,0.15528212043318898
1.0,0.2840429838154411,0.8272515645312449,0.21442753143613502,0.17274843546875499,0.382786865078744,0.0205720296308154,0.7815633779846741,0.17021917601867903,0.16921800769172798,0.902946483036051,0.330265162941055,0.302941789959295,0.7964512981139878,0.330265162941055,0.634850892453528,0.809316870139082,0.0381766617806668,0.15068897223041597,0.0022345264549405,0.15068897223041597
0.0,0.27855528074894603,0.892735133174109,0.225394724402004,0.107264866825891,0.374328704066135,0.0352196796080962,0.781697974815936,0.17873013481961303,0.177663826257447,0.9567256312593341,0.329700880726,0.30378749444998904,0.8040931643806541,0.329700880726,0.63135299516445,0.809421809201515,0.0270407950634877,0.237495259365387,0.00249094187606742,0.237495259365387
0.0,0.276420746289274,0.941469903558364,0.248180013236267,0.0585300964416362,0.370667191550562,0.0658829976291882,0.7818520804684141,0.202831965052346,0.20190785008672,0.953109129025016,0.328187838584367,0.30367558785404997,0.858108389933461,0.328187838584367,0.6307773181189301,0.809575181677379,0.0268345385488097,0.18697062913488702,0.0027850097797097397,0.18697062913488702
0.0,0.277918708112155,0.90506998820933,0.23239103715609302,0.0949300117906702,0.371073156438514,0.040133055305706,0.781749624069226,0.186939820742638,0.18601161300052804,0.946382943365245,0.328213514800817,0.303656977037878,0.8240294889488129,0.328213514800817,0.6306714976507171,0.809478054455822,0.0268066495312988,0.18629640554548896,0.0023646603861835,0.18629640554548896
1.0,0.363108824495256,0.723130876439822,0.17131511770823496,0.27686912356017795,0.5142389668137679,0.0113263570168901,0.7800165670593969,0.13542215862017,0.151029334137697,0.912138875645821,0.33317505345215803,0.30155685519745695,0.7770936031684821,0.33317505345215803,0.625582868727826,0.807893943323532,0.0260531962220055,0.137162361468122,0.0018911749840952398,0.113353840967511
0.0,0.277545745589731,0.9130513649968259,0.24364186442280397,0.0869486350031744,0.37018070470136405,0.0440263137883098,0.7817459749372,0.20049710024855,0.199532463615112,0.952524619082657,0.328633610517616,0.303676071251872,0.8292096397419392,0.328633610517616,0.63061225188696,0.8094775336664302,0.0267911566924924,0.214023850659475,0.0025601991321123102,0.214023850659475
1.0,0.307015311710089,0.753423829246909,0.203838517538054,0.24657617075309102,0.409986512571491,0.0132254985680668,0.7592834620494481,0.161934171876177,0.161526280069376,0.890684009122442,0.358559563464161,0.272988768976688,0.7642890262529509,0.358559563464161,0.627881124916097,0.7615503275244491,0.0263507078259644,0.14407315325945,0.0017388370974177,0.14407315325945
1.0,0.2850573399466911,0.819784140036884,0.207714852982887,0.180215859963116,0.383869438113281,0.0195611600614957,0.781450675945567,0.164193718460496,0.163177739235352,0.8996596043876309,0.33637054709675,0.30353999476480203,0.7800511202320759,0.33637054709675,0.62425446226764,0.809192922263851,0.0259695376594662,0.150604694281741,0.00214546470924834,0.150604694281741
0.0,0.276953346952365,0.927109471838438,0.23163467902051602,0.0728905281615624,0.37213895406445796,0.0528376349886399,0.781911168336987,0.18377645552459101,0.178440539929115,0.940966225241449,0.327897616659955,0.303646825683603,0.821594051249115,0.327897616659955,0.63095197326064,0.8096452278505669,0.0269434538779489,0.20049723989718102,0.0025825088792965803,0.20049723989718102
0.0,0.28278546161728,0.8379538652235691,0.24477640162617,0.162046134776431,0.373903727048445,0.0221765440145822,0.781709623968173,0.199894554492732,0.198876404494382,0.942675953881845,0.335003613146177,0.303524526034477,0.8300669471485791,0.335003613146177,0.6308721798331529,0.809441469001053,0.0268597974511174,0.182293202983439,0.00251753037452985,0.182293202983439
0.0,0.277775866254509,0.9080327720168091,0.27096530207053,0.0919672279831907,0.370064395201786,0.0415132633834416,0.781880992822157,0.21940197333735,0.21847522811251,0.9580834483241059,0.329788529320819,0.303544345345205,0.873395569750938,0.329788529320819,0.630632114628567,0.809598747397355,0.0267966906010168,0.19590409169440803,0.0025679517025831698,0.19590409169440803
0.0,0.28049172218938,0.8630165976358191,0.23352557435945898,0.136983402364181,0.37106420955393105,0.0268919350742302,0.781653343124235,0.190630413497025,0.18964633134756098,0.9392625472374009,0.332727542331888,0.303498422552055,0.8248381531965941,0.332727542331888,0.630735880330407,0.8093914732194469,0.0268208085640323,0.17698369221693103,0.00247401575505227,0.17698369221693103
0.0,0.276779742616393,0.9315838800374879,0.237212820270398,0.0684161199625117,0.36963718146295005,0.0563623974516455,0.7817965013806351,0.191760186789184,0.19049845411356603,0.9463462142435061,0.32782056775012897,0.30353661098004303,0.8379052752982059,0.32782056775012897,0.6306280050958211,0.809527399250688,0.0267953571489579,0.185706459904766,0.0023520509238368,0.185706459904766
0.0,0.27564218828571996,0.9660489161653109,0.274274368913681,0.0339510838346888,0.36963718146295005,0.110973418677395,0.7820395897140509,0.231528206673194,0.22911545132342997,0.965043222180982,0.32733507053915,0.303569723730893,0.867360043721582,0.32733507053915,0.630621155874577,0.809748604544825,0.0267933738457089,0.22995238295899897,0.00248418375398425,0.22995238295899897
0.0,0.276041409242781,0.9528373189829791,0.29951782168857,0.0471626810170209,0.36963718146295005,0.0814040265342239,0.782379239694921,0.253747081418995,0.252628006937637,0.955197276124247,0.326906729906919,0.304997680898946,0.867239471419088,0.326906729906919,0.630614649114396,0.8100692806127819,0.0267917211322776,0.26787745986262695,0.0033745764416244803,0.26787745986262695
1.0,0.279440416559437,0.8778909816488799,0.17434055025054399,0.12210901835112,0.37404016703833504,0.0305722380812585,0.7808696218460619,0.13384047601114699,0.137267174421235,0.84751431385637,0.331508624480952,0.302873630866304,0.605229702828033,0.331508624480952,0.6305454719798361,0.8086490879415379,0.0267702253682914,0.14310395684969002,0.00202185082141304,0.14310395684969002
1.0,0.27668570150727007,0.934093176527496,0.21594024770728898,0.0659068234725036,0.37220046389596606,0.0585267055261568,0.781617693911367,0.172554040822475,0.171103235050147,0.932301128894272,0.328289628409883,0.30320693366500895,0.797930737486005,0.328289628409883,0.6331046834974859,0.8093612674347271,0.0277889084364059,0.218659137836585,0.00226932098634861,0.218659137836585
0.0,0.28886752308931296,0.7982283762130791,0.252339982981942,0.201771623786921,0.38454492789929395,0.0170554083525579,0.781642536079389,0.210213150561121,0.20929040042229102,0.9432688327949029,0.33799708589627897,0.30352984341052597,0.8202752385975319,0.33799708589627897,0.6315673757893729,0.809381968813048,0.0270809359731424,0.19872740297501199,0.0022861733911633897,0.19872740297501199
0.0,0.277917323771101,0.90506998820933,0.21924931455044,0.0949300117906702,0.372830100898491,0.0401458467412479,0.7816011324660191,0.17647058823529396,0.175484503431114,0.937317071010994,0.32938264944074896,0.303588334547065,0.805994890614948,0.32938264944074896,0.6309506034163921,0.8093550179620258,0.0268844477760305,0.19025746913320102,0.00228753847528897,0.19025746913320102
0.0,0.279603348950752,0.875411917646703,0.26718351139264396,0.124588082353297,0.37250465797178606,0.0298989150080019,0.781788501360424,0.23250734352639899,0.225473192066963,0.954184677430777,0.33120338557909196,0.30351920865842796,0.8514885537260699,0.33120338557909196,0.6308913576526349,0.809516853265506,0.0268546962342507,0.20386835784416998,0.00263244078869198,0.20386835784416998
1.0,0.282993583154866,0.8360492184901899,0.170747849106552,0.16395078150981,0.3810847202868371,0.0218774701303883,0.781311166821193,0.13579874971755698,0.134793756126989,0.912230929976105,0.33532584566140694,0.30316995373157696,0.7387023563253149,0.33532584566140694,0.6301379433158449,0.809071578335578,0.0266558065990731,0.17361257426994198,0.00203921769518403,0.17361257426994198
0.0,0.278181240715121,0.8997793028388309,0.193627682707762,0.10022069716116902,0.372525906822671,0.0378901457192606,0.7810901136311641,0.156812532951721,0.15578764799034803,0.9065577708206609,0.330435336838581,0.30323859622239097,0.7491147448310509,0.330435336838581,0.630565677182504,0.8089760134821958,0.0267776687190243,0.156504150688972,0.00208812458265893,0.156504150688972
0.0,0.279564431622127,0.876016567403332,0.23683464120260897,0.12398343259666803,0.37341053003581004,0.0300556575956372,0.7816836589902958,0.18882277622957003,0.18730864942311998,0.9448317034792851,0.33167734618929307,0.303672929166025,0.8179931089462622,0.33167734618929307,0.630747181545458,0.8094167315049459,0.0268327136694293,0.20837722809826797,0.00240459585494105,0.20837722809826797
1.0,0.292846084596604,0.782779574931221,0.2023258012669,0.217220425068779,0.3806284291731071,0.0155608253881739,0.781522816478694,0.155984032537471,0.158494834477038,0.920091095949695,0.34588723079638506,0.303377331397486,0.7792174668579259,0.34588723079638506,0.6295259653977341,0.809264400607865,0.026518417688796002,0.15561923222788798,0.0021656705603480104,0.15561923222788798
1.0,0.286294922502987,0.8117725307615559,0.199867637326274,0.18822746923844397,0.387715480123378,0.018566979432018002,0.7814456233012241,0.14265270768999,0.14164844280220198,0.923828735713359,0.331750677491576,0.303209350654122,0.7706993504191071,0.331750677491576,0.629659182750921,0.8090934514900309,0.0265908696766835,0.18313598247018698,0.0020307122625348897,0.18313598247018698
1.0,0.28291448005676,0.836744565710312,0.20497305474142,0.16325543428968803,0.380490870822644,0.0219893612141543,0.7814699040643192,0.16208480831513097,0.161066284593922,0.918588580423851,0.33539904560571504,0.303408993954869,0.777992055042118,0.33539904560571504,0.626293475431843,0.809218961733437,0.0261375278727856,0.158737516328853,0.00210246927155142,0.158737516328853
1.0,0.284344910177856,0.824923662968226,0.205729412876997,0.175076337031774,0.382349586094752,0.0202489587135939,0.781360710806006,0.170821721774497,0.169836362265289,0.9324643143328349,0.33334621904708195,0.303520900550808,0.799813909182659,0.33334621904708195,0.63420946288407,0.80937428716952,0.0342765102146976,0.171969154270785,0.002271198333927,0.171969154270785
1.0,0.29422214206968,0.778547026634822,0.17500236361917404,0.221452973365178,0.39178743096919394,0.0151855464385118,0.781353131839491,0.14137229795887601,0.14035140637960902,0.915031112372524,0.34670701349498695,0.30346603489793894,0.7465859969461469,0.34670701349498695,0.629853358173176,0.8091284745766241,0.0265903290435414,0.151531751717163,0.0021075675049579,0.151531751717163
0.0,0.28182389369072697,0.847446866402636,0.229743783681573,0.15255313359736403,0.37622432523714794,0.0237846165914743,0.781678325643489,0.19236273254500302,0.18255787647990301,0.9389918537087929,0.333199335894841,0.30349310517600603,0.8147384069684058,0.333199335894841,0.631237243325434,0.8094072270985471,0.0269722046847413,0.17845855631873897,0.00230893294930992,0.17845855631873897
0.0,0.28006823732599395,0.868700305348127,0.234092842961142,0.131299694651873,0.3756002800374871,0.0282016510321966,0.781691378308043,0.188521503351661,0.18759520398159998,0.9424888912111821,0.330501738500959,0.303661085919371,0.8219422679486871,0.330501738500959,0.6307423870905879,0.80942467354317,0.0268219285974819,0.18473726349500696,0.00250956861445144,0.18473726349500696
0.0,0.27717446121618705,0.9216373915409499,0.20450033090668399,0.0783626084590501,0.37217585996336294,0.0490590128032479,0.781382886300625,0.172855313700384,0.17187240781238197,0.9342204154921501,0.32873445503729803,0.30385057786584196,0.8045551353709179,0.32873445503729803,0.631386898809605,0.8093709020384741,0.0270531168749647,0.170999957861026,0.00228421018452839,0.170999957861026
0.0,0.279387192715495,0.8787374913081599,0.20185307743216396,0.12126250869184,0.37607222819923797,0.0308022901209197,0.781314394899524,0.16374180914363198,0.16281577558253502,0.896050882739576,0.330648187817384,0.30351800016387204,0.774682027709293,0.330648187817384,0.6298098656182789,0.8091454002318549,0.0265553631240829,0.159538156841262,0.00209812902386857,0.159538156841262
0.0,0.276991370827698,0.9261420322278321,0.21754750874539103,0.07385796777216799,0.370529633200099,0.0521363446444708,0.781599307900006,0.171273631091361,0.170251112284142,0.932543929777152,0.328339026970625,0.303542653452826,0.799490624592491,0.328339026970625,0.6309396446624019,0.809323640401175,0.026899941793122002,0.17424465888500304,0.00225670532641572,0.17424465888500304
0.0,0.27611983568875104,0.9503884874686341,0.21698024014370798,0.0496115125313662,0.36965283851096997,0.0775238895767311,0.7816277992000541,0.17172554040822502,0.17073373048789697,0.9232155484713109,0.327084302156609,0.30360331987956607,0.804606713301876,0.327084302156609,0.6307379350967789,0.809375198550956,0.0268432921335725,0.166111836837891,0.00227392028379982,0.166111836837891
1.0,0.283018834173747,0.835807358587538,0.13775172544199699,0.164192641412462,0.38291771326576896,0.0218421996991174,0.78037151532453,0.0915116366649092,0.109252695875123,0.9094871036538822,0.332568625692517,0.3028286748688,0.727138221922601,0.332568625692517,0.630122532568047,0.8081758205818051,0.0266544410501048,0.197252538873204,0.00199774502364993,0.197252538873204
0.0,0.27897325809448603,0.885418871118904,0.25328543065141296,0.114581128881096,0.37265339992797797,0.0327862016184976,0.7817479398544441,0.209610604805302,0.205851745720534,0.9482373145866271,0.331378304061758,0.303505431820483,0.8378168983617559,0.331378304061758,0.630681771482582,0.809469331233511,0.0268073594507244,0.202098520922001,0.00261365009572512,0.202098520922001
1.0,0.0,0.69462164041479,0.115060981374681,0.30537835958521004,0.0,0.00987921113358128,0.781325061593138,0.0848836333509076,0.0837870447175929,0.9071444992130441,0.0,0.30346990208052,0.722761256303172,0.0,0.630306434158436,0.8090681932045319,0.0267027541110125,0.120180354810164,0.00188342886550678,0.120180354810164
0.0,0.27591222972021395,0.956979169815884,0.24203460338470298,0.0430208301841159,0.36963718146295005,0.0888730611240578,0.7821894848295758,0.194321006251412,0.19275318603423602,0.9532327466970849,0.32750968403261305,0.30438714944896306,0.850078512969466,0.32750968403261305,0.630614306653334,0.809904841362343,0.0267917405882483,0.18869832708271897,0.0038711888188690396,0.18869832708271897
1.0,0.28889794295938104,0.798077213773922,0.170558759572658,0.20192278622607898,0.383531693220275,0.0170408072866925,0.781367166962667,0.136476613692852,0.135427192519418,0.9002287801769421,0.343256527937899,0.30338820784849496,0.7125248151045049,0.343256527937899,0.6300235613210781,0.809133031483802,0.0266315412996933,0.147949938898487,0.00208359234161945,0.147949938898487
0.0,0.27653203834747603,0.9382954923360641,0.227569254041789,0.0617045076639357,0.37109776037111697,0.0625365042601478,0.78171495731498,0.182797318671387,0.17992609908754997,0.9360847169335441,0.328320266125344,0.30359727740678305,0.8101885136988158,0.328320266125344,0.63078827687292,0.8094504526180601,0.026839974927029,0.23104799629177,0.00251860083428973,0.23104799629177
0.0,0.277759974555165,0.908395561870786,0.239954618511865,0.0916044381292137,0.37119729446210203,0.0416747337419079,0.781767869729355,0.19545077954357198,0.194412186109645,0.944987648046269,0.32960727191749295,0.303714743077683,0.8370189135837192,0.32960727191749295,0.630623553102012,0.8095212799753359,0.0267943184457139,0.194134254772239,0.00240832539825077,0.194134254772239
0.0,0.280030835727251,0.8692142576412609,0.235227380164508,0.130785742358739,0.372680240581726,0.0283272889976725,0.781663588764154,0.190027867741207,0.188417163109871,0.943671047687687,0.33233534526603403,0.30350301483137,0.8232552049699899,0.33233534526603403,0.630890330269448,0.8094016286125859,0.0268716170056176,0.187476296826935,0.00233393343468932,0.187476296826935
1.0,0.29781058496176,0.7693261178462378,0.210645740758249,0.23067388215376197,0.40087522898432704,0.0144169615736439,0.7815065357358091,0.170369812457634,0.16941407133700304,0.9304351327063559,0.34135680181663597,0.30322312749206703,0.79637765557852,0.34135680181663597,0.635778619470966,0.8093151775735591,0.056234262105695,0.168682314272471,0.00223236518154068,0.168682314272471
0.0,0.282201396002379,0.8435468754723829,0.24704547603290197,0.156453124527617,0.377985743139417,0.0231042704751082,0.781664150169081,0.20057241846802695,0.199540004524546,0.9423438551368379,0.334308337200358,0.30355860558097303,0.8285648970264029,0.334308337200358,0.6308780016712099,0.8093994152576709,0.0268653377340058,0.192238000927057,0.0025101244394958398,0.192238000927057
0.0,0.28241024240393703,0.8414910662998458,0.227285619740947,0.158508933700154,0.38084986456653497,0.0227564354921954,0.781653202773003,0.182797318671387,0.18179624462710198,0.9370809129661329,0.332378340272857,0.303451049565437,0.813196437923664,0.332378340272857,0.631449569183984,0.8093889994698359,0.0270430714913145,0.17428679785934,0.00236108038516935,0.17428679785934
0.0,0.27966828975240504,0.874444478036098,0.235794648766191,0.125555521963902,0.373211461853839,0.0296428078778615,0.7816432378355479,0.192739323642389,0.19178040871729102,0.941579166908014,0.331054043221765,0.303572624117829,0.8210911785944359,0.331054043221765,0.630863275845536,0.8093758495376949,0.0268490331856774,0.19076313682525,0.00256779274821627,0.19076313682525
1.0,0.29816753223291603,0.7685098406747891,0.252529072515836,0.231490159325211,0.40456693723536796,0.0143533523871285,0.781812501421056,0.198764781200572,0.197647236256693,0.937311609607357,0.35444345790363796,0.30351050749762104,0.813855956361465,0.35444345790363796,0.6330933822824351,0.8095369036570871,0.0268271097432932,0.192069445029708,0.00282044803298294,0.192069445029708
0.0,0.276664967262914,0.9346675937962929,0.20487850997447302,0.0653324062037065,0.37157082689344006,0.0590315034638045,0.7812972720492489,0.161256307900881,0.160297111831687,0.9238248867736121,0.328212287600622,0.303740363162282,0.773151189144894,0.328212287600622,0.6302393117902501,0.809069364980663,0.0267347634626576,0.16931439888753103,0.00202001122282017,0.16931439888753103
0.0,0.276095887566649,0.951144299664419,0.254987236456462,0.0488557003355806,0.36963718146295005,0.0786630899667448,0.7818175540654001,0.20253069217443698,0.20159867279994,0.953459385829057,0.327587857628988,0.30366060252154803,0.86239550834751,0.327587857628988,0.630617388802893,0.809540939774873,0.0267926958984951,0.19695756605284198,0.0026625758359121302,0.19695756605284198
0.0,0.282510174668826,0.8405236266892401,0.247518199867637,0.15947637331076,0.37351341920851394,0.0225965621255369,0.781636500976423,0.198388190103186,0.196161677098258,0.9433402694940899,0.335329755367977,0.303620722201181,0.8295745278177041,0.335329755367977,0.630834166655251,0.8093706416437779,0.0268577518900304,0.1867599342632,0.00232643412401001,0.1867599342632
0.0,0.284531525989111,0.82353296852798,0.23239103715609302,0.17646703147202,0.3772733474545,0.0200591775428119,0.7817169222322249,0.187693002937411,0.186720458487294,0.9377603529955431,0.334167502353287,0.303778793289181,0.8148620351239709,0.334167502353287,0.6313077903042421,0.8094406878169659,0.0269639941171665,0.17689941426825698,0.00235609000730033,0.17689941426825698
0.0,0.276433855325739,0.9410768812165551,0.24657275219816602,0.0589231187834447,0.36963718146295005,0.0654667329312862,0.7817226766327271,0.199969872712209,0.19904984541135698,0.9723313267473019,0.32826710158709005,0.303561022570086,0.8275561708188629,0.32826710158709005,0.6306362241613129,0.8094538377491071,0.0267974539997922,0.240234292697316,0.0026711125515211,0.240234292697316
0.0,0.289882729984224,0.793753968014028,0.19192587690271304,0.206246031985972,0.38383588729609497,0.0165996924108676,0.781475658464821,0.15169089402726502,0.154256843375311,0.912191757505552,0.335702154848132,0.303416003223297,0.762672758657323,0.335702154848132,0.630166025122944,0.809224950811442,0.0266663480153959,0.15030972146138002,0.00206155831460722,0.14811849479583702
1.0,0.287514019543289,0.804909756023823,0.231918313321358,0.19509024397617702,0.38956524851090296,0.0177751301980085,0.781675658970086,0.18355050086616,0.18197722645351,0.936047210474212,0.334480684249922,0.303506882013951,0.8097427730040659,0.334480684249922,0.631635868001808,0.8094099612428529,0.0272127399514509,0.187012768109224,0.00241312998968392,0.187012768109224
1.0,0.29237245457547495,0.7843516642984549,0.179256878131795,0.21564833570154504,0.39373449672655897,0.0157034990844132,0.781280289550205,0.13851020561873903,0.138481260840057,0.91453952072808,0.34285074916640507,0.30301550812724704,0.745100943324994,0.34285074916640507,0.6299786989219329,0.80901728604149,0.0266230897469213,0.154860730689815,0.001994726081826,0.154860730689815
1.0,0.28502218212946995,0.820025999939535,0.21508934480476502,0.179974000060465,0.38465452723543503,0.019592879310989,0.7815775534590821,0.170671085335543,0.169670462257748,0.9353597654899191,0.336606067779518,0.30343775612531504,0.796792823968808,0.336606067779518,0.6487233051602029,0.809323640401175,0.0300707040389011,0.18372592811091001,0.0022526351611098197,0.18372592811091001
1.0,0.279109233951706,0.883181667019379,0.19930036872459098,0.11681833298062101,0.375070177125948,0.032093584692096,0.780982183533937,0.157866988024403,0.15788402081291,0.872127949424243,0.329226325948478,0.303058047135638,0.7375033225435179,0.329226325948478,0.6303102012301199,0.8087661353573291,0.0266956057986462,0.14748641018077602,0.00196781862180384,0.14748641018077602
