Bankrupt?,Cash/Current Liability,Net Income to Stockholder's Equity,Net Income to Total Assets,Non-industry income and expenditure/revenue,Retained Earnings to Total Assets,Realized Sales Gross Profit Growth Rate,ROA(A) before interest and % after tax,Long-term fund suitability ratio (A),Total expense/Assets,Working capitcal Turnover Rate,Interest Expense Ratio,Cash Flow to Equity,Net Worth Turnover Rate (times),Contingent liabilities/Net worth,Liability-Assets Flag,Borrowing dependency,Pre-tax net Interest Rate,Interest Coverage Ratio (Interest expense to EBIT),Total Asset Turnover,Inventory and accounts receivable/Net value
0,0.00033589646243965696,0.8413371291502709,0.814110614307489,0.30375897397845303,0.9428289562085441,0.0221069560654703,0.5675425207152199,0.0058105755539587895,0.0288024007502241,0.593915575867337,0.6312369008643721,0.31456920860107396,0.0211290322580645,0.00812981378570732,0,0.374179962109944,0.7975349942581791,0.565891530490222,0.0764617691154423,0.39566170924529404
0,0.00225373548783384,0.8406497316227959,0.804886952966321,0.303604528374123,0.93295521516369,0.022050681348389,0.549716528565198,0.00541421982423252,0.0569522804331302,0.5939440592678871,0.632095793208312,0.31479134454901003,0.0196774193548387,0.00696902115628351,0,0.373113046123427,0.7974428595084789,0.566982649156004,0.0629685157421289,0.397227845337027
0,0.0032200408294524602,0.8407024158772671,0.803260160615522,0.303434855738379,0.930139634781563,0.0221465901543329,0.551569995638901,0.00533324123130731,0.0289815649541968,0.59392293960841,0.632377638662484,0.312178873471104,0.0338709677419355,0.00655345130155016,0,0.37730689827168606,0.7974288871215129,0.5671463266591751,0.124437781109445,0.40095227505047404
0,0.00566364317876992,0.839910496767797,0.794157852517078,0.30349165498253805,0.9307632026774109,0.0221317352725423,0.5333078935891851,0.00519592244976039,0.0244835563399058,0.593944042758672,0.640422733935152,0.31647736119293296,0.0337096774193548,0.00649861070488447,0,0.37315107038290396,0.7973682939978359,0.577445287454369,0.145427286356822,0.39992738701781705
0,0.0040087963146452,0.841623679912454,0.8197153573061361,0.303566339946135,0.94025165752662,0.0221663439865013,0.57582860880942,0.00515687919960002,0.0119415074643122,0.593970715387341,0.63167079903015,0.311871814463061,0.0248387096774194,0.00545237398849566,0,0.373692356900173,0.7975139665074972,0.565614320447007,0.101949025487256,0.39771014558769
0,0.000371907946876298,0.8413990499495492,0.815418713855725,0.303461926016447,0.9335409104637021,0.0220941239760937,0.57108591365024,0.005620531699545729,0.0553818953293584,0.5939470740912571,0.6310971767510029,0.31455526166601,0.0317741935483871,0.00618967534366774,0,0.3735447333045539,0.7975067728033159,0.565618081410697,0.148425787106447,0.399362023946207
0,0.00716491359085682,0.8408889574437751,0.810421134587852,0.30431947375379403,0.942018218547371,0.0221624722353963,0.560237679895334,0.0061036502074061395,0.0076786087302244295,0.593923002909673,0.631239298091807,0.314486884003787,0.0116129032258065,0.00559739689967827,0,0.3722675655303379,0.7978772485686261,0.5659991653342691,0.0194902548725637,0.39460466786259296
0,0.00163933572660889,0.8419833217536591,0.8266420412017621,0.30355860558097303,0.948858906532939,0.0221117285913221,0.5904382904491929,0.00586330062682492,0.0400184855275817,0.5939713446746719,0.6310595060341639,0.3141739947153,0.027741935483871,0.00608425953007702,0,0.37272497500464097,0.79758825533721,0.565659317841955,0.125937031484258,0.39900967681864
0,0.000774571408123442,0.840954675675957,0.8062639145939221,0.303522834142098,0.9350092819845051,0.0220931441860181,0.559801569995639,0.0050651664937390005,0.0200027998283443,0.59392183650696,0.632451952712977,0.31469339385921996,0.0582258064516129,0.00536584771375646,0,0.37870932243006294,0.797412009584781,0.567398597856035,0.229385307346327,0.40068433046677293
0,0.00900016597961799,0.840455976086351,0.802551849429409,0.303467001693584,0.9335639709134421,0.0220848001673102,0.543720017444396,0.00519180677951556,0.0872959625304909,0.5939659442554921,0.6312677223599681,0.31577523252895395,0.0264516129032258,0.00536584771375646,0,0.371230845279288,0.7974435512108041,0.5657220780725899,0.11844077961019502,0.39886498674344206
0,0.0130333306319023,0.8406386130181059,0.80463901213129,0.303553771602747,0.939765139730377,0.0220648092891558,0.545573484518099,0.00532901432673155,0.0235294828509088,0.5939902558433579,0.630623553102012,0.31234026005367405,0.0175806451612903,0.00536584771375646,0,0.36963718146295005,0.797521713573538,0.565170865120315,0.0539730134932534,0.39490476579633793
0,0.0107444011582479,0.8413114695233409,0.8140118827058042,0.30353056850726,0.9379208048693621,0.0220799802322611,0.564489751417357,0.00537982060738895,0.03349037767726899,0.5939736719620501,0.630982794756236,0.32021646325346304,0.0383870967741935,0.00536584771375646,0,0.371209596428404,0.7974658240256719,0.5655891111406459,0.17391304347826098,0.40175208963282205
0,0.00260548988830754,0.841234473750761,0.8089764271961841,0.303432922147089,0.9362238018317321,0.0221575890880842,0.563672045355429,0.00503816435990302,0.0567865521129865,0.593925392692172,0.632237229626991,0.314851096793112,0.0383870967741935,0.0056211611582334,0,0.377012769441021,0.7974443812535942,0.5672890995160911,0.125937031484258,0.39919857775015005
0,0.007405720681827459,0.840325896066444,0.7981036292603231,0.30339159163325397,0.9385612334943501,0.0221091526916074,0.548135630178805,0.00502673503239881,0.0230569804778184,0.593892995971819,0.634338913165573,0.31624387078951394,0.0335483870967742,0.00536584771375646,0,0.38727596441823997,0.7974132546489658,0.5687301456417829,0.0824587706146927,0.398950729010226
0,0.000643437731795568,0.8410467450546201,0.803444645412305,0.303456125242575,0.9338835620622429,0.0221515839231051,0.561382468382032,0.00499778629777136,0.0288464702634791,0.5939118920004389,0.633345776085259,0.314705798271828,0.0691935483870968,0.00536584771375646,0,0.388057698458675,0.797417128181986,0.568042939905936,0.184407796101949,0.410508518628177
0,0.00176214842516455,0.8379256140070309,0.772908884661082,0.30301671662180296,0.9237427460159521,0.0220781944858331,0.5036524204099431,0.00527220139220332,0.0298788242134928,0.5939204394819471,0.628951315735401,0.314837672817268,0.0174193548387097,0.00677098566832407,0,0.377159274676067,0.7970462373952809,0.562377109788118,0.0419790104947526,0.396915689897016
0,0.00207815495390009,0.841187894768005,0.8129736441327758,0.30346627659685,0.942045500965593,0.0220912004089328,0.563617531617968,0.00505126220237134,0.0531008179927038,0.5939110543548389,0.631321488746729,0.31418510013775797,0.0262903225806452,0.00536584771375646,0,0.37216691307878,0.797512168081452,0.565722915029787,0.10944527736131901,0.396646405590396
0,0.0145500592102375,0.8418541816316941,0.830176405307051,0.30354337854956,0.943096297038018,0.0221096425866452,0.5930549498473621,0.0051960893012568,0.021203558945478002,0.5939776752214431,0.630964986781003,0.31395350902672303,0.0275806451612903,0.00536584771375646,0,0.369875392264971,0.797571239460013,0.5654333988471669,0.148425787106447,0.398816756718375
0,0.000850942995496602,0.8411159928915,0.8121002854895178,0.303694923766955,0.93768584755713,0.0220970001340574,0.5639446140427391,0.00534781292866061,0.0209511938674771,0.5939830251764971,0.631503678031808,0.312596553353164,0.0258064516129032,0.005897192161450721,0,0.37197119997852707,0.7975028992702959,0.5662005803249499,0.103448275862069,0.40070978520222406
1,0.00022117400767553502,0.8319760324087091,0.7504308392468729,0.303257690436385,0.908947697741883,0.0221487393712728,0.470235499345835,0.0050030143113255895,0.0530895531056673,0.593891386167004,0.6292752839002199,0.30971616841572697,0.0919354838709677,0.0168957784927367,0,0.39259041386051396,0.797240882429557,0.5629768647461421,0.214392803598201,0.4071685893923421
1,0.000415664176521318,0.8382585018274459,0.787081562191271,0.303477394746771,0.8684607172966992,0.0229509978063606,0.536033580462276,0.00487973886406,0.0224017065989479,0.5937886358198521,0.6485236503609539,0.316005968085055,0.0374193548387097,0.00536584771375646,0,0.39652816143758507,0.7972905466564979,0.576472530618164,0.0644677661169415,0.40318023426395
0,0.000846473841129945,0.840052354819015,0.79602266635259,0.30341455302982895,0.9083301788918678,0.0220761874964848,0.5444832097688621,0.00496878194597844,0.0553442033972537,0.593862620388003,0.635145408967,0.314250137656779,0.0479032258064516,0.00657782490006825,0,0.38402489023291,0.797380329618292,0.570161348590322,0.103448275862069,0.400518204824878
0,0.000386363506549937,0.841431597677494,0.8141021444053,0.303547245732141,0.9374735398116508,0.0220903786495146,0.5707043174880071,0.0055625229959598895,0.0261244867493224,0.59393165853614,0.6315495678141401,0.31405105179471504,0.0475806451612903,0.00536584771375646,0,0.375580149547176,0.7974395393373191,0.5663509130618261,0.220389805097451,0.40040164893096797
0,0.009212857044915541,0.8404511014012981,0.80292347799953,0.30362193069573806,0.937101764402904,0.0220804385211674,0.544755778456171,0.00545006508737832,0.0297976827489511,0.5939529408375279,0.631230736565253,0.31297814783796096,0.027741935483871,0.00536584771375646,0,0.370535225002964,0.797414914734546,0.566000432230916,0.137931034482759,0.397339042339263
0,0.000472724686056154,0.8406086317982719,0.8030657442962621,0.303474977757658,0.9347303365470859,0.0220955146458783,0.550915830789359,0.00545156675084603,0.0407011091686816,0.593934532481481,0.632494760345749,0.314609647089436,0.0811290322580645,0.00557546066101199,0,0.37531397973083297,0.797392780260144,0.567456110265631,0.389805097451274,0.40648533070390397
0,0.00035414488923644,0.8412521490010509,0.811257383194871,0.30374302185030705,0.9382337887016401,0.0221049174699905,0.5645442651548189,0.00588916260876875,0.0302372731356502,0.5939186092662729,0.631589635758414,0.314567046272955,0.0216129032258065,0.008407063468850541,0,0.376271296381209,0.797519776807027,0.5663392477324979,0.0719640179910045,0.39551166027842105
0,0.00273542844656118,0.8390288850087472,0.7843848788438471,0.30321249273996903,0.927407108748788,0.0220907579230922,0.5163541212385521,0.00540673931547672,0.0444451323185891,0.593917224024493,0.628333173518171,0.31590955045551694,0.0204838709677419,0.00597579701667154,0,0.37768825922703403,0.7972450326435079,0.562016229466371,0.0644677661169415,0.39806517216109405
0,0.00332867121923867,0.8402057459044509,0.797743521000021,0.303448632576324,0.9305394981512529,0.0220593888376088,0.5413214129960751,0.00525062193200073,0.0268856659256116,0.593948709207669,0.63401289023438,0.31304716469347305,0.0309677419354839,0.0065936677391049995,0,0.37700829599873,0.79740398583781,0.5682185894025429,0.103448275862069,0.40137830693855897
0,0.00784619167605141,0.840192796047555,0.7981738975446129,0.303508332207419,0.932102119442917,0.0220945506588685,0.539467945922372,0.00526930929959885,0.0227111969609883,0.5939637327605191,0.633241325461295,0.313142716152654,0.0332258064516129,0.00643341132884859,0,0.37206178718493,0.797387938343868,0.5686092557480771,0.146926536731634,0.40000643067000896
0,0.00418502258892861,0.8403857574788081,0.801371569744629,0.30358374226775003,0.9343633181559939,0.021998262579347002,0.548026602703881,0.0051692262103345,0.0141524170936235,0.593973106886433,0.632810166984014,0.314751486526515,0.022258064516129,0.00536584771375646,0,0.373058246455356,0.7974044008592049,0.568500549655657,0.08845577211394301,0.39710860999728004
0,0.000360167388132935,0.841573616502083,0.815731085142529,0.303441623307896,0.932853037736966,0.0221127399875292,0.5716310510248579,0.00550334633189916,0.0533865438419626,0.5939355768753809,0.631229024259942,0.314643583924854,0.0301612903225806,0.0063676026128497605,0,0.3744058709456629,0.7975416346005,0.565658865268012,0.122938530734633,0.39918250107512804
0,0.00576747094393156,0.8409785362465191,0.811426300758598,0.304405760265134,0.9421002882620371,0.0220786369716737,0.5626907980811159,0.0063812076716872,0.00931191153788367,0.593893353850273,0.6312369008643721,0.31493661889607805,0.0116129032258065,0.00576862142926782,0,0.37273615861037,0.7978960628718679,0.5660450790583,0.0194902548725637,0.3945765336813039
0,0.0042850393958995606,0.8411974666640691,0.8135677602678371,0.30352887661488104,0.9454298659764271,0.0220747652205687,0.566888355865678,0.00596563621129084,0.04263375186928299,0.59396513886884,0.631308475226367,0.316789254030858,0.025,0.006040387052744471,0,0.373331126435136,0.7975218519140029,0.565941458314401,0.10794602698650699,0.398792641705842
0,0.000935597338160925,0.84180224093936,0.8162565919307271,0.30350253143354805,0.9384963808901701,0.0221578103310045,0.5758831225468821,0.00507089506178247,0.0182407389014661,0.593915011567011,0.631594087752222,0.315083273296536,0.0562903225806452,0.00536584771375646,0,0.377794503481456,0.7974465947010351,0.566383205447437,0.23088455772113897,0.400791508300253
0,0.00637964171463476,0.840820359712895,0.807572628836292,0.30348972139124797,0.9351800584199691,0.0221071298991933,0.553423462712604,0.0051741205208959105,0.0848793239216107,0.593953808094594,0.631025602389008,0.31453187781672803,0.0282258064516129,0.00536584771375646,0,0.371372877072043,0.797481041476823,0.5655384438458051,0.12743628185907,0.39928833918569
0,0.00374609335784217,0.8407705152930258,0.8066665376503008,0.30352887661488104,0.940555139941672,0.0221017410537778,0.549007849978195,0.00534252929794091,0.0234604461974946,0.593964010621611,0.6306167038807691,0.313063986907841,0.0174193548387097,0.00536584771375646,0,0.36963718146295005,0.797546753197705,0.565163703379656,0.0524737631184408,0.394959694435997
0,0.0104250347043708,0.8412745219474951,0.813580403299354,0.303491171584716,0.9376698991472711,0.0221322409706458,0.563508504143044,0.00543424200380193,0.0437922609862891,0.593972721718531,0.6309163573101739,0.314538153172955,0.0404838709677419,0.00536584771375646,0,0.370670546632281,0.797465409004277,0.5654761681908189,0.19190404797601202,0.401792281320377
0,0.00325137589923628,0.841281669746899,0.8099000257936421,0.30339570051474607,0.937543556605271,0.0221050122883849,0.5633449629306589,0.00503535569304675,0.05832785673116599,0.593925688436832,0.631849563704607,0.31566611103534303,0.0367741935483871,0.00565954957589939,0,0.375735601666805,0.797474816155898,0.5664869473201322,0.131934032983508,0.39947590039428005
0,0.0034215819092878303,0.8405988907490991,0.799841684452634,0.30348029513370695,0.939119704270878,0.0220896517084908,0.550534234627126,0.00502973835933422,0.0225617309021248,0.593893453350184,0.633996109642334,0.302722318690653,0.032258064516129,0.00536584771375646,0,0.388924427902649,0.7974286104405831,0.568436517701161,0.0719640179910045,0.40018461381817
0,0.00030764684268562404,0.8408603186139592,0.8026379508123779,0.30343944801769396,0.9329661882312299,0.0220872180363676,0.559747056258177,0.00497743041520912,0.0300030875201421,0.5939089641130539,0.633433788578239,0.313410109325631,0.0570967741935484,0.00536584771375646,0,0.38553915044857395,0.797414638053616,0.568285889415869,0.160419790104948,0.40864094487978003
0,0.00121104173084583,0.8392851317841479,0.788125640198415,0.303156660291455,0.921157400283521,0.0221636890714578,0.5272023549934579,0.00523393678235955,0.028967960582601,0.5938741675032629,0.6176278407145109,0.314498719284906,0.0190322580645161,0.0066728819342887795,0,0.37809981591784997,0.7972699339272109,0.198631789774405,0.0464767616191904,0.396796454557268
0,0.00238378628454734,0.8410747661212871,0.8113288975240709,0.30342011210478903,0.9417524142612141,0.0220864910953438,0.5615460095944179,0.00505637898159464,0.0492990795614105,0.593903947594432,0.6313009410829991,0.315043261253887,0.0254838709677419,0.00536584771375646,0,0.3720561953820661,0.797526140468418,0.5658307765361981,0.10494752623688199,0.39627530234197
0,0.011028813959626998,0.840991944445713,0.8128264292119258,0.303444765393743,0.9374104542693991,0.0220861118217662,0.5648713475795899,0.00525740722618814,0.0249837990341245,0.5939717479193399,0.631138614539527,0.315678315057695,0.0264516129032258,0.00536584771375646,0,0.37113466627002095,0.797498195694485,0.5656746889445029,0.136431784107946,0.39868948304111695
0,0.000701191531456946,0.840973026009749,0.809661362707912,0.303671720671469,0.936300904686825,0.0220948509171175,0.559692542520715,0.00556294012470092,0.0157044320013342,0.593968034860339,0.6313560773140091,0.314658901981875,0.0238709677419355,0.00594715803841279,0,0.37195330620936207,0.797512721443312,0.5659610203049731,0.09595202398800601,0.40026499719328096
1,0.000327498553908685,0.837052996383121,0.777094466430958,0.303051762963944,0.9208824884976329,0.022460201993838,0.516572176188399,0.005188580983918271,0.0159791601066171,0.593828362250015,0.625067807290311,0.314457556771541,0.0232258064516129,0.007769084527639659,0,0.39238351715453296,0.797084142682696,0.5533284859150439,0.0419790104947526,0.39862517634102895
1,0.000534160766089453,0.8391622256584449,0.7919822449709009,0.303501322938991,0.912825940285011,0.0220818607970836,0.5388137810728301,0.00502161825317551,0.0201951921597034,0.5938516327697719,0.638738852892426,0.314676264328323,0.0779032258064516,0.0121264746027103,0,0.40512499916122996,0.7973659422099308,0.5719885497130579,0.137931034482759,0.410988139433003
1,0.00443735957777984,1.0,0.525650952071236,0.302759790679075,0.841966378156722,0.0221659489098579,0.0571849105974705,0.0049020969645791794,0.203706253423267,0.593892687358016,0.6305225270886701,0.24044998954666602,0.16161290322580601,0.000633104221507263,1,0.26203523730493,0.796779240297803,0.565021155623063,0.292353823088456,0.35141869958455196
1,0.00133454307531198,0.8310815161462609,0.7465859969461469,0.30346603489793894,0.915031112372524,0.0221008876882281,0.46729175752289603,0.004909772133414121,0.0688995098464597,0.5938684328652241,0.629853358173176,0.308228077995286,0.0638709677419355,0.00536584771375646,0,0.39178743096919394,0.797190526500292,0.56397612729787,0.148425787106447,0.40905759870743497
0,0.00142119382849009,0.8402797531682259,0.797585081424739,0.303450807866526,0.9035444939041171,0.0220968895125973,0.5443196685564761,0.00499912110974265,0.0569160807107071,0.593891250286819,0.634265626498267,0.314207596730591,0.0501612903225806,0.00703239251243053,0,0.3822444602009021,0.797388768386658,0.569392706270746,0.11844077961019502,0.400278394422466
0,0.000741400590496564,0.8408175330065509,0.8047055307493279,0.30350156463790195,0.936347816602325,0.0220894462686362,0.5501526384648929,0.0053715892668993,0.0283363488858249,0.5939220516610311,0.6317399761647099,0.315029069975886,0.0529032258064516,0.00625670273959247,0,0.37787167036098396,0.7974093811159458,0.566454958111748,0.23088455772113897,0.40318023426395
0,0.0135622955112566,0.840118267328821,0.797389746747958,0.303550146119077,0.942043663814981,0.022108046477006,0.533416921064108,0.00551966996996478,0.031677940455667006,0.59396824344381,0.631123203791729,0.314636996619914,0.0262903225806452,0.00536584771375646,0,0.36963718146295005,0.797393333622004,0.5655565691306529,0.134932533733133,0.39734306150801896
0,0.00235755299297007,0.8392572025858779,0.7860426874626659,0.30346265111318105,0.928823726296912,0.0220670691275559,0.518916266899259,0.0056210044454522295,0.0449725468086244,0.5939388663632359,0.628856111560116,0.31547672863597304,0.0812903225806452,0.0057357170712684,0,0.3745322456903979,0.7973599935699351,0.5631259946452061,0.401799100449775,0.40406445139016295
0,0.000417139813017745,0.8405772574542479,0.802978468940389,0.303599936094808,0.934188185936739,0.0220851478347564,0.547863061491496,0.005914245950396,0.0312041745210469,0.5939214366135339,0.63225743482966,0.314592770832909,0.0224193548387097,0.009133396704689479,0,0.375580149547176,0.7974472864033599,0.5669420399652121,0.0749625187406297,0.395779604862122
0,0.00293163588716107,0.8406960273850881,0.8028366235441742,0.30340464337446504,0.9316386476757459,0.0221404111556306,0.552932839075447,0.00556605468596727,0.0405464091563107,0.593921678415765,0.632716332652977,0.31517005786294205,0.0275806451612903,0.0059355805791167,0,0.379104103712286,0.797417128181986,0.5682915029663579,0.0854572713643178,0.39850594100128206
0,0.00230066857500782,0.839500563793149,0.790519359097307,0.303427363072129,0.9295742059269839,0.0220926542909804,0.526766245093764,0.00517731850791047,0.026621943688857997,0.593920869143016,0.6244298023314749,0.311617819595903,0.0306451612903226,0.006371258652627471,0,0.37845433621944896,0.7973492030136641,0.5065466409872861,0.09595202398800601,0.40064413877921795
0,0.0107576862394538,0.840327583466471,0.800033865258417,0.303531777001817,0.9337182164925321,0.0220905524832376,0.5405582206716091,0.00531702882757263,0.0198792437447435,0.5939745773136711,0.6319351789701511,0.31698452910041397,0.0330645161290323,0.006231110461148479,0,0.372762999264119,0.79739983562386,0.566817100513007,0.148425787106447,0.39943972787548104
0,0.00550181951232443,0.8392795044956609,0.784318911816898,0.30346990208052,0.9275216954779041,0.0219821750584291,0.514500654164849,0.0051713674712051206,0.0118451280125718,0.593960272594022,0.6296105532800921,0.316577606840916,0.0225806451612903,0.00536584771375646,0,0.373364677252322,0.797293175125333,0.563684230714475,0.0914542728635682,0.39805311465482707
0,0.000491576297415356,0.840949757724991,0.808047122738062,0.30343533913620196,0.9328559840065551,0.022089699117688003,0.553968600087222,0.00563944153580573,0.0500706738351159,0.5939578380829339,0.631116012109423,0.31431322077971396,0.0303225806451613,0.006122647947743,0,0.374562441425865,0.7974710809633421,0.5656834947242441,0.12143928035982002,0.40000509094709
0,0.000652441895123838,0.8404876180674641,0.8034443568039592,0.30384961107019703,0.941790764965795,0.0221498771920057,0.54590056694287,0.00676382596154223,0.00637252850976583,0.5939525004108779,0.631384844043232,0.312395883187301,0.0117741935483871,0.00551818270449449,0,0.37254268223126397,0.797609006406962,0.566246742529546,0.0209895052473763,0.39475471682946506
0,0.00329388819795887,0.840659114768923,0.802988533075358,0.303461200919713,0.9406928634652371,0.0221334103975102,0.549062363715656,0.0056639965143610105,0.0447355533860735,0.593955629745235,0.6319793564471721,0.31561576333324204,0.0367741935483871,0.00745832114653407,0,0.3773930120357971,0.7974309622284879,0.566538812418977,0.145427286356822,0.399780017496781
0,0.00186764373593438,0.8423185623400459,0.827984672530329,0.303517275067138,0.942619685285963,0.0220992125632603,0.588148713475796,0.00512943212844028,0.0169224623719309,0.59392515460116,0.630925946219915,0.3132368325995,0.0616129032258065,0.00536584771375646,0,0.37428620636436605,0.797468867515902,0.565511873396239,0.298350824587706,0.40007609626177104
0,0.00717928318395386,0.8414891014724579,0.818485753462117,0.303515099776936,0.9398878373426591,0.0221091210854759,0.569723070213694,0.00512047776479951,0.0990985334928409,0.593950063115412,0.6306667031958471,0.31448993164380296,0.0304838709677419,0.00536584771375646,0,0.370275765350058,0.797521575233073,0.565215832977554,0.143928035982009,0.3989547481789821
0,0.00163406444423243,0.840673489284288,0.80504786637318,0.30366181101610495,0.940056132787126,0.0220911371966698,0.5463911905800259,0.005425426683074839,0.0246257393167738,0.5939709357376569,0.630635881700251,0.31471138902970197,0.0164516129032258,0.00536584771375646,0,0.36963718146295005,0.7975568520516508,0.565183368152589,0.0464767616191904,0.394861894662946
0,0.020037730205808,0.8419550215975942,0.8240622317417858,0.303513166185646,0.942446954107828,0.022092796518572,0.5806803314435239,0.0056892745160674,0.0353978408386665,0.5939890931964039,0.6306780044108979,0.316690489282792,0.0406451612903226,0.00536584771375646,0,0.3709009289102921,0.797506634462851,0.5652296171865631,0.20089955022488798,0.401600700943031
0,0.00260513156469261,0.841555086841885,0.81438278607138,0.303500597842257,0.93841602617458,0.0221174651041838,0.566397732228522,0.00501950480088763,0.0503303622309968,0.5939192915265811,0.631151285598827,0.31563029884049604,0.0353225806451613,0.00536584771375646,0,0.37407148113437505,0.7974912786712339,0.565797913788603,0.131934032983508,0.39873503362034707
0,0.00622197170677436,0.840439916449661,0.798860819040515,0.303487304402135,0.9394905444569309,0.022091484864116,0.5472634103794161,0.0051378303204263395,0.0226704364623579,0.593948024379509,0.634200558896453,0.30942076055944706,0.0354838709677419,0.00602027883396705,0,0.388757792177291,0.7974161597987309,0.5685018280862211,0.0824587706146927,0.402283959631469
0,0.0007400197426440441,0.8416546990584709,0.8094260075671129,0.30347570285439196,0.9358601469552741,0.0220748126297659,0.5648168338421279,0.004958492770366371,0.0237707933130585,0.593902899357817,0.6320201093135711,0.31401174866939097,0.05774193548387099,0.00536584771375646,0,0.38418257907368397,0.7974398160182491,0.5668538765737711,0.172413793103448,0.40794160951632
0,0.000630880004777876,0.840407766068337,0.7996867017710981,0.30367196237038,0.9326088364588341,0.0220781786827674,0.5469908416921061,0.00524842505396464,0.0267637132807002,0.59385895551507,0.6334132409145079,0.314070449359229,0.0183870967741936,0.00669969289265867,0,0.37816244410993,0.797437049208948,0.568580178054889,0.0419790104947526,0.39677367926765394
0,0.00309428904168413,0.842005284239925,0.825485714087738,0.303543136850649,0.9470717891689271,0.0221017726599093,0.582315743567379,0.00507170151068179,0.044004248773772,0.593930108177725,0.6307386200189039,0.31517948407005897,0.0266129032258065,0.00536584771375646,0,0.3713862973989171,0.797608729726032,0.565295877252821,0.112443778110945,0.396509753852708
0,0.0320774885263855,0.840999192346241,0.813768816821284,0.303484887413022,0.9377597348154629,0.0220731691109295,0.563126907980811,0.0053428630009337294,0.0217959890152107,0.593992861681126,0.630946493883645,0.32037144101497306,0.0270967741935484,0.00536584771375646,0,0.37081146006446203,0.7974934921186752,0.565516625515861,0.137931034482759,0.39799148740057605
